question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,10,690,0,TRUE,0,FALSE,0,0.7980475,0.68812835,is generally larger than its current element count.</p>,VBZ RB JJR IN PRP$ JJ NN NN . -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,18,747,0,FALSE,0,TRUE,22.22222222,0.29877195,0.1258542,<p><strong>Note 2:</strong> <em>(thanks BeeOnRope)</em>,"NN -LRB- JJ -RRB- NN CD JJ -RRB- -LRB- PRP -RRB- -LRB- NN NNP -RRB- , PRP -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,39,803,0,FALSE,0,FALSE,0,0.8769641,0.76832443,"As CompressedOops is default now from mid JDK6 and up, the values below for 64-bit machines will basically match their 32-bit counterparts, unless of course you specifically turn it off.</p>","IN NNP VBZ NN RB IN JJ NNP CC RB , DT NNS RB IN CD HYPH NN NNS MD RB VB PRP$ CD HYPH NN NNS , IN IN NN PRP RB VBP PRP RP , NN -RRB-",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,25,1001,75,FALSE,0,FALSE,0,0.6846355,0.45421287,"<p><img src=""https://i.sstatic.net/Cq5Ph.png"" alt=""Graph of LinkedList and ArrayList No. of Elements x Bytes""></p>",-LRB- NN -LRB- NN NN SYM `` ADD '' NN SYM `` NN IN NN CC NN NN IN NNS HYPH NNS '' '' -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,37,1123,88,FALSE,19,TRUE,13.51351351,0.66753983,0.5710577,"<p>The result clearly shows that <code>LinkedList</code> is a whole lot more than <code>ArrayList</code>, especially with a very high element count.","LS -RRB- DT NN RB VBZ IN -LRB- NN -RRB- NN -LRB- , NN -RRB- VBZ DT JJ NN JJR IN -LRB- NN -RRB- NN -LRB- , NN , RB IN DT RB JJ NN NN .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,16,1272,0,FALSE,11,TRUE,12.5,0.70813924,0.5986236,"If memory is a factor, steer clear of <code>LinkedLists</code>.</p>","IN NN VBZ DT NN , VB JJ IN -LRB- NN NN NFP NN SYM NN",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,24,1341,0,FALSE,0,FALSE,0,0.6509744,0.44435528,"<p>The formulas I used follow, let me know if I have done anything wrong and I will fix it up.","NFP -RRB- DT NNS PRP VBD VB , VB PRP VB IN PRP VBP VBN NN JJ CC PRP MD VB PRP RP .",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,25,1436,0,FALSE,0,FALSE,4,0.7619051,0.64451563,"b' is either 4 or 8 for 32 or 64 bit systems, and 'n' is the number of elements.","`` NN '' VBZ CC CD CC CD IN CD CC CD NN NNS , CC `` FW '' VBZ DT NN IN NNS .",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,33,1518,0,FALSE,0,FALSE,3.03030303,0.9107126,0.8020474,Note the reason for the mods is because all objects in java will take up a multiple of 8 bytes space regardless of whether it is all used or not.</p>,VB DT NN IN DT NNS VBZ IN DT NNS IN NN MD VB RP DT JJ IN CD NNS NN RB IN IN PRP VBZ RB VBN CC RB -LRB- NN -RRB-,yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,2,1669,11,FALSE,0,TRUE,0,0.29431254,0.13524899,<p><strong>ArrayList:</strong></p>,GW ADD,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,101,1714,0,FALSE,0,FALSE,7.920792079,0.33771726,0.12212706,"ArrayList object header + size integer + modCount integer + array reference + (array oject header + b * n) + MOD(array oject, 8) + MOD(ArrayList object, 8) == 8 + 4 + 4 + b + (12 + b * n) + MOD(12 + b * n, 8) + MOD(8 + 4 + 4 + b + (12 + b * n) + MOD(12 + b * n, 8), 8)</code></p>","NN NN NN SYM NN NN SYM NN NN SYM NN NN SYM -LRB- NN NN NN SYM NN NFP NN -RRB- SYM NN -LRB- NN NN , CD -RRB- SYM NN -LRB- NN NN , CD -RRB- SYM CD SYM CD SYM CD SYM NN SYM -LRB- CD SYM NN NFP NN -RRB- SYM NN -LRB- CD SYM NN NFP NN , CD -RRB- SYM NN -LRB- CD SYM CD SYM CD SYM NN SYM -LRB- CD SYM NN NFP NN -RRB- SYM NN -LRB- CD SYM NN NFP NN , CD -RRB- , CD -RRB- SYM NN . -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,2,1995,0,FALSE,0,TRUE,0,0.29431254,0.13524899,<p><strong>LinkedList:</strong></p>,GW ADD,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],700,4653,1043,8803,91,TRUE,TRUE,TRUE,2,642,FALSE,132,2041,0,FALSE,0,FALSE,5.303030303,0.41773283,0.19049993,"LinkedList object header + size integer + modCount integer + reference to header + reference to footer + (node object overhead + reference to previous element + reference to next element + reference to element) * n) + MOD(node object, 8) * n + MOD(LinkedList object, 8) == 8 + 4 + 4 + 2 * b + (8 + 3 * b) * n + MOD(8 + 3 * b, 8) * n + MOD(8 + 4 + 4 + 2 * b + (8 + 3 * b) * n + MOD(8 + 3 * b, 8) * n, 8)</code></p>","NN NN NN SYM NN NN SYM NN NN SYM NN IN NN SYM NN IN NN SYM -LRB- NN NN NN SYM NN IN JJ NN SYM NN IN JJ NN SYM NN IN NN -RRB- NFP NN -RRB- SYM NN -LRB- NN NN , CD -RRB- NFP NN SYM NN -LRB- NN NN , CD -RRB- SYM CD SYM CD SYM CD SYM CD SYM NN SYM -LRB- CD SYM CD SYM CD -RRB- NFP NN SYM NN -LRB- CD SYM CD SYM NN , CD -RRB- NFP NN SYM NN -LRB- CD SYM CD SYM CD SYM CD SYM NN SYM -LRB- CD SYM CD SYM CD -RRB- NFP NN SYM NN -LRB- CD SYM CD SYM NN , CD -RRB- NFP NN , CD -RRB- SYM NN -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,6,0,9,FALSE,9,TRUE,33.33333333,0.24182968,0.067321554,<p><code>ArrayList</code>,NN NN -RRB- NN NN -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,5,26,0,TRUE,0,FALSE,0,0.80122566,0.5316271,is what you want.,VBZ WP PRP VBP .,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,28,44,0,FALSE,10,TRUE,10.71428571,0.36031467,0.18198653,"<code>LinkedList</code> is almost always a (performance) bug.</p>
<p>Why <code>LinkedList</code> sucks:</p>
<ul>
<li>",-LRB- NN NN -RRB- VBZ RB RB DT -LRB- NN -RRB- NN -RRB- -LRB- NN WRB -LRB- NN NN -RRB- VBZ SYM -LRB- NN -RRB- -LRB- ADD -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,21,161,0,FALSE,0,FALSE,0,0.7782606,0.69941366,"It uses lots of small memory objects, and therefore impacts performance across the process.</li>
<li>","PRP VBZ NNS IN JJ NN NNS , CC RB VBZ NN IN DT NN -LRB- NNP -RRB- -LRB- FW -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,16,262,0,FALSE,0,FALSE,0,0.62890637,0.48405877,"Lots of small objects are bad for cache-locality.</li>
<li>",NNS IN JJ NNS VBP JJ IN NN HYPH NN -LRB- NNP -RRB- -LRB- NNP -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,13,321,0,FALSE,0,FALSE,7.692307692,0.8700522,0.7502831,"Any indexed operation requires a traversal, i.e. has O(n) performance.","DT VBN NN VBZ DT NN , FW VBZ NNP -RRB- NN .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,33,392,88,FALSE,9,TRUE,9.090909091,0.70910966,0.56993717,"This is not obvious in the source code, leading to algorithms O(n) slower than if <code>ArrayList</code> was used.</li>
<li>","DT VBZ RB JJ IN DT NN NN , VBG IN NNS -LRB- NN -RRB- JJR IN IN -LRB- NN -RRB- NN -LRB- , NN -RRB- VBD VBN -LRB- NNP -RRB- -LRB- NFP",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,11,516,0,FALSE,0,FALSE,0,0.44394305,0.3154881,"Getting good performance is tricky.</li>
<li>",VBG JJ NN VBZ JJ -LRB- NNP -RRB- -LRB- NNP -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,33,561,49,FALSE,9,TRUE,3.03030303,0.69769645,0.59278506,"Even when big-O performance is the same as <code>ArrayList</code>, it is probably going to be significantly slower anyway.</li>
<li>","RB WRB JJ HYPH NN NN VBZ DT JJ IN -LRB- NN -RRB- NN -LRB- , NN , PRP VBZ RB VBG TO VB RB JJR RB -LRB- NNP -RRB- -LRB- NNP -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,12,693,0,FALSE,10,TRUE,16.66666667,0.5442726,0.41289765,It's jarring to see <code>LinkedList</code>,"PRP VBZ JJ TO VB -LRB- NN -RRB- NN -LRB- , NN -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],315,5696,0,146990,100,TRUE,TRUE,TRUE,3,193,FALSE,15,737,0,TRUE,0,FALSE,0,0.5952848,0.4982757,"in source because it is probably the wrong choice.</li>
</ul>",IN NN IN PRP VBZ RB DT JJ NN -LRB- NNP -RRB- -LRB- FW -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],193,5198,497,3840,20,TRUE,TRUE,TRUE,4,121,FALSE,6,0,0,FALSE,0,TRUE,33.33333333,0.25398737,0.086816765,<pre><code>,-LRB- NN -RRB- -LRB- NN -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],193,5198,497,3840,20,TRUE,TRUE,TRUE,4,121,FALSE,76,11,20,FALSE,0,TRUE,2.631578947,0.55884564,0.2544144,"Algorithm ArrayList LinkedList
seek front O(1) O(1)
seek back O(1) O(1)
seek to index O(1) O(N)
insert at front O(N) O(1)
insert at back O(1) O(1)
insert after an item O(N) O(1)
</code></pre>
<p><a href=""https://web.archive.org/web/20180729155145/http://leepoint.net/algorithms/big-oh/bigoh.html"" rel=""noreferrer"">","NNP NNP NNP VB JJ NN LS -RRB- NN LS -RRB- VBP NN NN LS -RRB- NN LS -RRB- VBP TO VB NN -LRB- CD -RRB- NN NN -RRB- NN IN NN NN NN -RRB- NN LS -RRB- VB IN NN NN -LRB- CD -RRB- NN CD -RRB- NN IN DT NN NN NN -RRB- NN CD -RRB- -LRB- NN NN -RRB- -LRB- NN , NN NN SYM `` ADD '' NN `` NN '' -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],193,5198,497,3840,20,TRUE,TRUE,TRUE,4,121,FALSE,10,430,0,FALSE,0,FALSE,0,0.22087967,0.002491482,Algorithms: Big-Oh Notation</a> (archived)</p>,"NNS : NNP NNP , SYM -LRB- VBN -RRB- NN",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,19,0,0,FALSE,0,TRUE,5.263157895,0.4300612,0.23699689,"<p>See 2021 update from author below the original answer.</p>
<hr />
<p><strong>",-LRB- NN VB CD NN IN NN IN DT JJ NN . -LRB- NN -RRB- -LRB- NN JJ -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,8,80,0,FALSE,0,FALSE,0,0.33480564,0.111595415,"Original answer (2011)</strong></p>
<p>",JJ NN -LRB- CD -RRB- NN NN -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,31,119,170,FALSE,0,FALSE,3.225806452,0.8719758,0.76931524,"As someone who has been doing operational performance engineering on very large scale SOA web services for about a decade, I would prefer the behavior of LinkedList over ArrayList.","IN NN WP VBZ VBN VBG JJ NN NN IN RB JJ NN NNP NN NNS IN RB DT NN , PRP MD VB DT NN IN NNP IN NNP .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,65,301,125,FALSE,0,FALSE,1.538461538,0.9460399,0.81398326,"While the steady-state throughput of LinkedList is worse and therefore might lead to buying more hardware -- the behavior of ArrayList under pressure could lead to apps in a cluster expanding their arrays in near synchronicity and for large array sizes could lead to lack of responsiveness in the app and an outage, while under pressure, which is catastrophic behavior.</p>","IN DT JJ HYPH NN NN IN NNP VBZ JJR CC RB MD VB IN VBG JJR NN , DT NN IN NNP IN NN MD VB IN NNS IN DT NN VBG PRP$ NNS IN JJ NN CC IN JJ NN NNS MD VB IN NN IN NN IN DT NN CC DT NN , IN IN NN , WDT VBZ JJ NN .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,62,675,0,FALSE,0,FALSE,1.612903226,0.86286414,0.7159232,"<p>Similarly, you can get better throughput in an app from the default throughput tenured garbage collector, but once you get java apps with 10GB heaps you can wind up locking up the app for 25 seconds during a Full GCs which causes timeouts and failures in SOA apps and blows your SLAs if it occurs too often.","-LRB- RB , PRP MD VB JJR NN IN DT NN IN DT NN NN VBN NN NN , CC IN PRP VBP NN NNS IN CD NN NNS PRP MD VB RP VBG RP DT NN IN CD NNS IN DT JJ NNS WDT VBZ NNS CC NNS IN NNP NNS CC VBZ PRP$ NNS IN PRP VBZ RB RB .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,34,987,0,FALSE,0,FALSE,2.941176471,0.85839236,0.74111843,"Even though the CMS collector takes more resources and does not achieve the same raw throughput, it is a much better choice because it has more predictable and smaller latency.</p>
<p>","RB IN DT NNP NN VBZ JJR NNS CC VBZ RB VB DT JJ JJ NN , PRP VBZ DT RB JJR NN IN PRP VBZ RBR JJ CC JJR NN NFP -LRB- NN",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,22,1171,0,FALSE,0,FALSE,4.545454545,0.8852731,0.73413837,ArrayList is only a better choice for performance if all you mean by performance is throughput and you can ignore latency.,NNP VBZ RB DT JJR NN IN NN IN DT PRP VBP IN NN VBZ NN CC PRP MD VB NN .,yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,18,1295,0,FALSE,0,TRUE,5.555555556,0.55209076,0.43566862,"In my experience at my job I cannot ignore worst-case latency.</p>
<p><strong>",IN PRP$ NN IN PRP$ NN PRP MD RB VB JJS HYPH NN NN . -LRB- NN JJ -RRB-,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,16,1373,0,FALSE,0,FALSE,0,0.3456977,0.13962784,"Update (Aug 27, 2021 -- 10 years later)</strong></p>
<p>","NN -LRB- NNP CD , CD , CD NNS RBR -RRB- SYM NNP -LRB- NN -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,27,1429,0,FALSE,0,FALSE,0,0.8091399,0.69602203,This answer (my most historically upvoted answer on SO as well) is very likely wrong (for reasons outlined in the comments below).,DT NN -LRB- PRP$ RBS RB VBN NN IN RB RB RB -RRB- VBZ RB JJ JJ -LRB- IN NNS VBN IN DT NNS RB -RRB- .,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,24,1561,21,FALSE,0,FALSE,0,0.8502588,0.7261017,"I'd like to add that ArrayList will optimize for sequential reading of memory and minimize cache-line and TLB misses, etc.","PRP MD VB TO VB IN NNP MD VB IN JJ NN IN NN CC VB NN HYPH NN CC NN NNS , FW .",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,26,1685,0,FALSE,0,FALSE,0,0.8865477,0.76256853,The copying overhead when the array grows past the bounds is likely inconsequential by comparison (and can be done by efficient CPU operations).,DT NN NN WRB DT NN VBZ IN DT NNS VBZ RB JJ IN NN -LRB- CC MD VB VBN IN JJ NN NNS -RRB- .,yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,13,1831,0,FALSE,0,FALSE,0,0.88426423,0.7299267,This answer is also probably getting worse over time given hardware trends.,DT NN VBZ RB RB VBG JJR IN NN VBN NN NNS .,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,61,1908,0,FALSE,0,FALSE,1.639344262,0.93907356,0.78796166,"The only situations where a LinkedList might make sense would be something highly contrived where you had thousands of Lists any one of which might grow to be GB-sized, but where no good guess could be made at allocation-time of the List and setting them all to GB-sized would blow up the heap.","DT JJ NNS WRB DT NN MD VB NN MD VB NN RB JJ WRB PRP VBD NNS IN NNS DT CD IN WDT MD VB TO VB NN HYPH JJ , CC WRB DT JJ NN MD VB VBN IN NN HYPH NN IN DT NN CC VBG PRP DT IN NNP HYPH NN MD VB RP DT NN .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,68,2204,0,FALSE,0,FALSE,4.411764706,0.9161649,0.7311426,"And if you found some problem like that, then it really does call for reengineering whatever your solution is (and I don't like to lightly suggest reengineering old code because I myself maintain piles and piles of old code, but that'd be a very good case of where the original design has simply run out of runway and does need to be chucked).","CC IN PRP VBD DT NN IN DT , RB PRP RB VBZ VB IN NN WP PRP$ NN VBZ -LRB- CC PRP VBP RB VB TO RB VB VBG JJ NN IN PRP PRP VBP NNS CC NNS IN JJ NN , CC DT MD VB DT RB JJ NN IN WRB DT JJ NN VBZ RB VBN IN IN NN CC VBZ VB TO VB VBN -RRB- .",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,17,2549,0,FALSE,0,FALSE,0,0.70279187,0.48769265,I'll still leave my decades-old poor opinion up there for you to read though.,PRP MD RB VB PRP$ NNS HYPH JJ JJ NN RB RB IN PRP TO VB RB .,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],161,4930,765,3944,0,TRUE,FALSE,TRUE,5,519,FALSE,8,2628,0,FALSE,0,FALSE,0,0.7419008,0.5857223,"Simple, logical and pretty wrong.</p>","JJ , JJ CC RB JJ , NN",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],140,2680,3016,3203,100,TRUE,FALSE,TRUE,6,82,FALSE,22,0,0,FALSE,0,FALSE,0,0.50132775,0.3580617,"<p>Joshua Bloch, the author of LinkedList:</p>
<blockquote>
<p>Does anyone actually use LinkedList?","-LRB- NN NNP NNP , DT NN IN NN , NN -LRB- ADD -RRB- -LRB- NN VBZ NN RB VB NN .",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],140,2680,3016,3203,100,TRUE,FALSE,TRUE,6,82,FALSE,28,101,0,FALSE,0,TRUE,3.571428571,0.42350405,0.28238434,"I wrote it, and I never use it.</p>
</blockquote>
<p>Link: <a href=""https://twitter.com/joshbloch/status/583813919019573248"" rel=""noreferrer"">","PRP VBD PRP , CC PRP RB VBP PRP -LRB- NN -LRB- NN -RRB- -LRB- NN : -LRB- SYM NN SYM `` ADD '' NN NN '' -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],140,2680,3016,3203,100,TRUE,FALSE,TRUE,6,82,FALSE,1,243,0,TRUE,0,FALSE,0,0.21265143,0.028577378,https://twitter.com/joshbloch/status/583813919019573248</a></p>,ADD,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],140,2680,3016,3203,100,TRUE,FALSE,TRUE,6,82,FALSE,31,307,0,FALSE,0,FALSE,0,0.8494911,0.6963703,"<p>I'm sorry for the answer not being as informative as the other answers, but I thought it would be the most self-explanatory if not revealing.</p>","-LRB- NN VBP JJ IN DT NN RB VBG RB JJ IN DT JJ NNS , CC PRP VBD PRP MD VB DT RBS NN HYPH JJ IN RB VBG . NN",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],122,5523,173,23428,80,TRUE,FALSE,FALSE,7,212,FALSE,21,0,0,FALSE,0,FALSE,0,0.70622003,0.5713604,"<p>Yeah, I know, this is an ancient question, but I'll throw in my two cents:</p>","`` UH , PRP VBP , DT VBZ DT JJ NN , CC PRP MD VB RP PRP$ CD NNS RB -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],122,5523,173,23428,80,TRUE,FALSE,FALSE,7,212,FALSE,11,83,0,FALSE,0,TRUE,9.090909091,0.32802236,0.18001585,"<p>LinkedList is <em>almost always</em> the wrong choice, performance-wise.","-LRB- NN NN VBZ -LRB- NN RB RB SYM PRP -RRB- DT JJ NN , NN HYPH JJ .",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],122,5523,173,23428,80,TRUE,FALSE,FALSE,7,212,FALSE,53,160,0,FALSE,0,FALSE,3.773584906,0.93378365,0.8155083,"There are some very specific algorithms where a LinkedList is called for, but those are very, very rare and the algorithm will usually specifically depend on LinkedList's ability to insert and delete elements in the middle of the list relatively quickly, once you've navigated there with a ListIterator.</p>","EX VBP DT RB JJ NNS WRB DT NN VBZ VBN IN , CC DT VBP RB , RB JJ CC DT NN MD RB RB VB IN NNP POS NN TO VB CC VB NNS IN DT NN IN DT NN RB RB , IN PRP VBP VBN RB IN DT NNP NN -RRB-",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],122,5523,173,23428,80,TRUE,FALSE,FALSE,7,212,FALSE,18,469,64,FALSE,0,FALSE,5.555555556,0.8272791,0.74149233,<p>There is one common use case in which LinkedList outperforms ArrayList: that of a queue.,NN EX VBZ CD JJ NN NN IN WDT NNP VBZ NNP : DT IN DT NN .,yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],122,5523,173,23428,80,TRUE,FALSE,FALSE,7,212,FALSE,65,562,332,FALSE,0,TRUE,1.538461538,0.9016818,0.7864393,"However, if your goal is performance, instead of LinkedList you should also consider using an ArrayBlockingQueue (if you can determine an upper bound on your queue size ahead of time, and can afford to allocate all the memory up front), or this <a href=""http://www.javaspecialists.eu/archive/Issue027.html"" rel=""noreferrer"">CircularArrayList implementation</a>.","RB , IN PRP$ NN VBZ NN , RB IN NN PRP MD RB VB VBG DT NNP NN -LRB- IN PRP MD VB DT JJ NN IN PRP$ NN NN RB IN NN , CC MD VB TO VB PDT DT NN IN NN -RRB- , CC DT -LRB- DT NN SYM `` ADD '' NN `` NN '' -RRB- NNP NN -RRB- NFP",yes
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],122,5523,173,23428,80,TRUE,FALSE,FALSE,7,212,FALSE,36,925,0,FALSE,0,FALSE,2.777777778,0.8634699,0.7073255,"(Yes, it's from 2001, so you'll need to generify it, but I got comparable performance ratios to what's quoted in the article just now in a recent JVM)</p>","-LRB- UH , PRP VBZ IN CD , RB PRP MD VB TO VB PRP , CC PRP VBD JJ NN NNS IN WP VBZ VBN IN DT NN RB RB IN DT JJ NN -RRB- -LRB- NN -RRB-",no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],88,5696,0,3272,0,TRUE,TRUE,TRUE,8,113,FALSE,8,0,0,FALSE,0,FALSE,0,0.6339804,0.51765037,<p>It's an efficiency question.,-LRB- NN -RRB- PRP VBZ DT NN NN .,no
TRUE,3620,0,1387883,39488,5696,34,73,TRUE,TRUE,TRUE,112,[],88,5696,0,3272,0,TRUE,TRUE,TRUE,8,113,FALSE,27,32,0,FALSE,10,TRUE,11.11111111,0.88020957,0.78637683,"<code>LinkedList</code> is fast for appending or deleting large elements at the ends of a list, but slow to access a specific element.","-LRB- NN NN -RRB- VBZ JJ IN NN CC VBG JJ NNS IN DT NNS IN DT NN , CC JJ TO VB DT JJ NN .",yes
