QuestionId,Title,Body,QuestionURL,UserId,DocRelated
61561253,AttributeError: module 'tensorflow' has no attribute 'RunOptions',"I'm a beginner. I'm working with python - TensorFlow '2.2.0' on python IDLE. I got the following error while running the previous code.: however, according to example 18 from this link on the official page on Tensorflow, there's no error! what's wrong in my case? How should I resolve this issue?",https://stackoverflow.com/questions/61561253,13454942.0,1
37001686,Using SparseTensor as a trainable variable?,"I'm trying to use SparseTensor to represent weight variables in a fully-connected layer. However, it seems that TensorFlow 0.8 doesn't allow to use SparseTensor as tf.Variable. Is there any way to go around this? I've tried By the way, my ultimate goal of using SparseTensor is to permanently mask some of connections in dense form. Thus, these pruned connections are ignored while calculating and applying gradients. In my current implementation of MLP, SparseTensor and its sparse form of matmul ops successfully reports inference outputs. However, the weights declared using SparseTensor aren't trained as training steps go.",https://stackoverflow.com/questions/37001686,3134471.0,1
38381887,How to read json files in Tensorflow?,"I'm trying to write a function, that reads json files in tensorflow. The json files have the following structure: I only need the bounding box information. There are a few examples on how to write read_and_decode-functions, and I'm trying to transform these examples into a function for json files, but there are still a lot of questions...: I've done research on the internet for hours, but can't find anything really detailled on how to read json in tensorflow... Maybe someone can give me a clue...",https://stackoverflow.com/questions/38381887,6539009.0,1
66149002,How to convert .pb file to .tflite. in tensorflow 2.1.0,"I have trained my model using SSD MobileNet V2 FPNLite 640x640 and tensorflow 2.1.0. To create .pb file used file export_tflite_graph_tf2.py. Now , want to convert .pb file to .tflite. I used following code code recommended by tensorflow community .But it is converting the model to 1kb tflite file. I tried also using tf-nightly but same converts into 1kb",https://stackoverflow.com/questions/66149002,11311304.0,1
55271842,Tensorflow Serving Transform data from input function,"Currently I am working on a tensorflow model. This model classifies a situation based on 2 string and a number. So my placeholders look as follows: I want to serve this model with Tensorflow Serving with this code: But the model I wrote want the strings as one_hot coded input. Does someone knows how to transform the input tensors to one_hot coded ones, and feed those to my model? While training my model, I just transformed them with a function before feeding them. This seems not possible while serving because I can only define a input function, not the flow of the inputdata.",https://stackoverflow.com/questions/55271842,9016494.0,1
47515377,TF namescope vs. variable_scope and how they impact variable sharing,"I would like to understand how/why name_scope and variable_scope are both used in the code below. I have looked at the Tensorflow documentation for these methods and I have also looked at this very helpful SO post: Difference between variable_scope and name_scope in TensorFlow but that has not cleared up my confusion. I am trying to reuse some code from this paper, and in particular I'm looking at how they coded up an autoencoder. input_param is a tensor passed in to a function, and the code is inside the function. This code works fine BUT I would like to understand why modifications I made caused errors: (1) if I delete the name_scope portion of the code then my model doesn't really train and keeps printing out zeros. (2) If I also delete the variable_scope portion of the code, then my code won't even run as tensorflow throws some name conflict error. Here are my questions: (1) What is going on with error (1) described above? How this name_scope help with the ""sharing"" of the frednet variable? (2) Is there a reason they used first sc and then scb for the variable scope (first one matches the name scope but second doesn't). My understanding of Python is that these names are scoped only within the with clause so why don't all 3 just use the same? (3) For error (2), is it correct that this is happening because MultiRNNCell has default names that it uses, and these are in conflict if I call that function multiple times? Is it always necessary to use variable_scope in the event of multiple uses of MultiRNNCell? Thanks.",https://stackoverflow.com/questions/47515377,8762321.0,1
72128138,How tensorflow.nn.ctc_loss works in tensorflow 2 and how to use it for handwritting recognition?,I try to create a simple model for handwritting recognition with tensorflow 2.8 based on this keras example but I have trouble understanding how the CTC loss tensorflow.nn.ctc_loss works and how to use it in my code. I use images representing words from the IAM dataset : I tried to reuse the CTCLayer from the keras example : But when I try to construct a model with it I get an error : The error : I also tried to use the tf.nn.ctc_loss function with simple tensors but I do not get how it works. How could I use the CTC loss for my model in this use case ? EDIT : If I remove the CTCLayer this is what I obtain with model.summary() :,https://stackoverflow.com/questions/72128138,7685195.0,1
66320198,Keras fit with generator function always execute in the main thread,"How can I make Keras Models fit method execute a generator in the main thread? From the docs, it looks like that setting workers=0 would execute the code in the main thread. However when I do: I get Which I interpret as only the first step in the iterator has been executed in the main thread. In my use case this is problematic because I need that the code inside the generator to always be executed in the main thread otherwise the program crashes.",https://stackoverflow.com/questions/66320198,3297472.0,1
71543827,understanding tensorflow Recommending movies: retrieval / usage of : in python class /usage of : in python function,I was reading and trying to work with below documentation from tensorflow https://www.tensorflow.org/recommenders/examples/basic_retrieval?hl=sl In this we have implementation of MovielenseModel class. Let me provide snippet of same code below In this one usages are not clear and could not find much help in any online documentations,https://stackoverflow.com/questions/71543827,12271381.0,1
56413873,How BatchToSpaceND actually works?,"I'm trying to figure out how BatchToSpaceND permutes the input matrix. One of the examples is the following: Anyone know how the output tensor is derived? How come the first row is [[1], [2], [3], [4]] and not [[1], [3], [9], [11]] instead? I've also tried some code: which isn't quite the result in the doc.",https://stackoverflow.com/questions/56413873,233798.0,1
58525373,TensorFlow 2.0 clip_by_value change parameter,Hello I have an model that uses the tf.clip_by_value method: Documentation tf.clip_by_value After training I would like to change the clipping parameters. But this seems to be not possible: Is there a way to access and change the parameter of the clipping layer within a model?,https://stackoverflow.com/questions/58525373,12214381.0,1
48091693,tensorflow Dataset API diff between make_initializable_iterator and make_one_shot_iterator,"I want to know the difference between make_initializable_iterator and make_one_shot_iterator. 1. Tensorflow documentations said that A ""one-shot"" iterator does not currently support re-initialization. What exactly does that mean? 2. Are the following 2 snippets equivalent? Use make_initializable_iterator Use make_one_shot_iterator",https://stackoverflow.com/questions/48091693,2641038.0,1
56490000,Read values of tensor in tensorflow,"I'm working with Python 3.6 in PyCharm. In the file site-packages/tensorflow/python/ops/nn_ops.py, I find after line 838 I want to know the values of input, filter and the returned tensor. I tried, according to https://www.tensorflow.org/api_docs/python/tf/InteractiveSession to do Then, I got the error: What am I doing wrong?",https://stackoverflow.com/questions/56490000,8516342.0,1
67180606,In live camera object detection how to swich off the camera and leave the boxes,"first question here. Not waiting an anwer but a bit of direction on how to solve it or documentation to read I'm learning Tensorflow and I'm working with basic examples of live camera objet detection, and want to input the output in other software (GIS) Can I alter the final image coming form the camera.OR even turn the image coming from the camera off and leave only the squares and labels This is the code that draws the rectangles The function visualize_boxes_and_labels_on_image_array is part of Tensorflow models/research/object_detection/utils/visualization_utils.py My first guess was to modify image_np_with_detections to a blank image but it does not work. I have tried to modify directly the visualization utils but it generates an error as is using the image to process the detection. The other option is to dive into opencv documentation Any clue? Thanks in advance",https://stackoverflow.com/questions/67180606,15662858.0,1
45496277,Having trouble understanding lstm use in tensorflow code sample,"Why is the pred variable being calculated before any of the training iterations occur? I would expect that a pred would be generated (through the RNN() function) during each pass through of the data for every iteration? There must be something I am missing. Is pred something like a function object? I have looked at the docs for tf.matmul() and that returns a tensor, not a function. Full source: https://github.com/aymericdamien/TensorFlow-Examples/blob/master/examples/3_NeuralNetworks/recurrent_network.py Here is the code:",https://stackoverflow.com/questions/45496277,8133943.0,1
56141142,"How to pass ""step"" to ExponentialDecay in GradientTape","I tried to use an optimizers.schedules.ExponentialDecay isntance as the learning_rate to Adm optimizer, but i don't know how to pass ""step"" to it when train the model in GradientTape. I use tensorflow-gpu-2.0-alpha0 and python3.6. And i read the doc https://tensorflow.google.cn/versions/r2.0/api_docs/python/tf/optimizers/schedules/ExponentialDecay but with no idea how to tackle it.",https://stackoverflow.com/questions/56141142,3167681.0,1
40524009,Strange output of embedding_lookup_sparse,"Consider such code: Output: According to the documentation the shape of output must be [3, 3, 3], since shape(sp_id) = [3, 3, 2] and shape(w) = [4, 3], but it doesn't :( Can someone explain why it works in this way? Because I expected behavior simple embedding_lookup, but with aggregation on the last axes.. EDIT For each object I have 2 features and each represent by one word, since that I want represent each object with two concat embeddings, I can do this by: Output So, now I still have 2 features, but each one can be represent with several words, and I want to aggregate embeddings for words corresponding to one feature. It looks like embedding_lookup_sparse should work in such way, but I don't understand why my code doesn't work. Thanks!",https://stackoverflow.com/questions/40524009,6618884.0,1
48944611,How can I read binary file in Tensorflow,"I'm trying to read binary file in tensorflow. I want to ask, which method should I use, and how for reading binary file. In tensorflow, they recommends use dataset in tf.data. But I can't find simple example of using dataset, especially FixedLengthRecordDataset. I think I should use this method, but I don't know how to use. This is the format of my binary file. Please give me some advice for this work. EDIT : All images have different size. So maybe I can't use FixedLengthRecordDatasest. I think I have to convert all images to same size of dataset",https://stackoverflow.com/questions/48944611,9400682.0,1
44769958,Tensorflow: sum over non-NaNs of 2-dimensional tensor in axis 1?,"Let tensor be a tensor where len(tensor.get_shape()) == 2. How to do np.nansum(tensor, axis=1)? From the documentation, nansum ""returns the sum of array elements over a given axis treating Not a Numbers (NaNs) as zero"". I can see how to do this using: But this seems overly complicated. Is there a better method?",https://stackoverflow.com/questions/44769958,4521118.0,1
54505853,How are the weights updated in this code?,"I am reading this code, but can't figure out how the weights get updated in its logic: Is that because in this line, the weights are updated implicitly in the function ""apply_gradients""?",https://stackoverflow.com/questions/54505853,3943868.0,1
51195017,tf.keras.backend way of replacing a tensors value if it's less than 1,I am using Keras with the Tensorflow backend. In my loss function I have a tensor where I need to replace the elements that are less than 1 with a 1. I can see loads of functions available to me in the docs https://www.tensorflow.org/api_docs/python/tf/keras/backend but I'm not sure how to go about this. If I do: I get the shape as: I need to essentially iterate through this tensor replacing elements that are less than 1 with a 1. How would I do this using the keras tensorflow API? Thanks -,https://stackoverflow.com/questions/51195017,7582019.0,1
58254297,How to check gradient computation via unit test,"I am trying to unit-test a custom layer. Writing the feed-forward test was pretty straight forward, but I have no idea how to implement the test for gradients. I found out there is a function in the tensorflow test package called compute_gradient but I can't find any resource on how to use it. The documentation basically says it computes the gradients (jacobian matrix) which is what I want, but when I try to use it, I get EagerTensor is not callable This I the code that fails: I would expect the test to either pass or fail at the assertion but I get a TypeError: 'tensorflow.python.framework.ops.EagerTensor' object is not callable from compute_gradient Edit: Of course gradients need a loss function, I'm an idiot... but still the output is of nonsense shape. I now use the following code: The input's shapes to my layer are (1, 2, 2, 3) and (1, 2, 2, 2) but the gradients are a zip object of 4 12x4 matrices but since I have no parameters in my layer I expected to get the error values at the input. Please correct me if I messed something up again. Just to clarify, my layer is just transforming data and therefore has no gradients on its own but must propagate them backwards correctly.",https://stackoverflow.com/questions/58254297,12044023.0,1
46848023,How to find if a data set can train a neural network?,"Some experimental data contains 512 independent boolean features and a boolean result. There are about 1e6 real experiment records in the provided data set. In a classic XOR example all 4 out of 4 possible states are required to train NN. In my case its only 2^(10-512) = 2^-505 which is close to zero. I have no more information about the data nature, just these (512 + 1) * 1e6 bits. Tried NN with 1 hidden layer on available data. Output of the trained NN on the samples even from the training set are always close to 0, not a single close to ""1"". Played with weights initialization, gradient descent learning rate. My code utilizing TensorFlow 1.3, Python 3. Model excerpt: I suspect two cases: How to evaluate if it is possible at all to train a neural network (a 2-layer perceptron) on the provided data to forecast the result? A case of aceptable set would be the XOR example. Opposed to some random noise.",https://stackoverflow.com/questions/46848023,556876.0,1
60660900,Adding custom metric Keras Subclassing API,"I'm following the section ""Losses and Metrics Based on Model Internals"" on chapter 12 of ""Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow, 2nd Edition - Aurélien Geron"", in which he shows how to add custom losses and metrics that do not depend on labels and predictions. To illustrate this, we add a custom ""reconstruction loss"" by adding a layer on top of the upper hidden layer which should reproduce the input. The loss is the mean squared difference betweeen the reconstruction loss and the inputs. He shows the code for adding the custom loss, which works nicely, but even following his description I cannot make add the metric, since it raises `ValueError"". He says: This is the code(I have added #MINE for the lines I have added myself) Then compiling and fitting the model: Which throws: Having read that, I tried similar things to solve that issue but it just led to different errors. How can I solve this? What is the ""correct"" way to do this? I'm using conda on Windows, with tensorflow-gpu 2.1.0 installed.",https://stackoverflow.com/questions/60660900,12400631.0,1
49883631,Logits representation in TensorFlow’s sparse_softmax_cross_entropy,"I’ve a question regarding to the sparse_softmax_cross_entropy cost function in TensorFlow. I want to use it in a semantic segmentation context where I use an autoencoder architecture which uses typical convolution operations to downsample images to create a feature vector. This vector is than upsampled (using conv2d_transposeand one-by-one convolutions to create an output image. Hence, my input consists of single channel images with shape (1,128,128,1), where the first index represents the batch size and the last one the number of channels. The pixel of the image are currently either 0 or 1. So each pixel is mapped to a class. The output image of the autoencoder follows the same rules. Hence, I can’t use any predefined cost function than either MSE or the previously mentioned one. The network works fine with MSE. But I can’t get it working with sparse_softmax_cross_entropy. It seems like that this is the correct cost function in this context but I’m a bit confused about the representation of the logits. The official doc says that the logits should have the shape (d_i,...,d_n,num_classes). I tried to ignore the num_classes part but this causes an error which says that only the interval [0,1) is allowed. Of course, I need to specify the number of classes which would turn the allowed interval to [0,2) because the exclusive upper bound is obviously num_classes. Could someone please explain how to turn my output image into the required logits? The current code for the cost function is: The squeeze removes the last dimension of the label input to create a shape for the labels of [1 128 128]. This causes the following exception: Edit: As requested, here's a minimal example to verfiy the behavior of the cost function in the context of fully-convolutional nets: constructor snipped: build_model() snipped: init_optimizer() snipped:",https://stackoverflow.com/questions/49883631,2832960.0,1
73090681,IndexError: tuple index out of range while doing prediction in tensorflow model,"I am trying to implement deep ranking model on using listwise loss. The main reference document used is here I have created the model successfully but while trying to make prediction on an sample data it is giving me error as IndexError: tuple index out of range Below is the detailed code for creating the model Now model is created, if we try to do prediction this fails Any suggestion what could be going wrong Below is the trace log",https://stackoverflow.com/questions/73090681,12271381.0,1
51196986,FailedPreconditionError Tensorflow when reloading session,"For some reason, after reloading the model I trained and saved using tr.train.Saver(), I am getting a FailedPreconditionError. This is the code I use for reloading the session I trained the model in. After using some print statements to debug my code, I realized the following 1) All the variables in the generator_1(), discriminator_1(), and train_1() functions were added to the graph 2) Only the variables declared in the train_1() function, the function where the training takes place and where the saver is instantiated, were initialized with the previous values when calling saver.restore() 3) If I uncomment the two commented lines above, the FailedPreconditionError isn't called, and the variables in both generator_1() and discriminator_1() become initialized, but the values of the variable tensors are different from the ones they were saved as. The third one seems especially strange to me, as I don't run any variable initializer here. If anyone understands how the saver.restore() function works, and why all the variables in the graph aren't all being initialized, as suggested by the documentation here (https://www.tensorflow.org/api_docs/python/tf/train/Saver), any help would be great. Here's a link to my full code, if it helps at all: https://github.com/vdopp234/Text2Image/blob/master/model.py Thank you!",https://stackoverflow.com/questions/51196986,9943232.0,1
55844700,GradientDescentOptimizer requiring a loss function without arguments in eager mode,"The API for tf.train.Optimizer says: ""When eager execution is enabled, loss should be a Python function that takes no arguments and computes the value to be minimized."" I'm confused, how can a loss function compute a loss without being given the prediction and the labels? I tried tf.losses.mean_squared_error but this, as expected, doesn't work because it requires arguments.",https://stackoverflow.com/questions/55844700,6899576.0,1
59406059,Tensorflow Keras GPU uses,I'm trying to make tensorflow and keras go on GPU in my code but I'm having problem that the uses are partially (the CPU is still used by both) for tensorflow I installed tensorflow-gpu then i run this code as mentioned in the tensorflow official page tensorflow official the problem persist and the use of the GPU is not passing 15% and the cpu is at 40% of uses. tensorflow is runing GPU 15% tensorflow is runing CPU 40%,https://stackoverflow.com/questions/59406059,7479290.0,1
46396094,Python and TensorFlow for Live Video Frame Classification,"I'm trying to get on_the_fly object recognition working in Python+OpenCV+TensorFlow as follows. The session runs but as soon as it reaches the (now commented-out) part for translating findings to human readable format at the function named run_inference(), it stops working. Online documentation at various sites mentions that in the case of video frames (not static jpeg images) Mul:0 should be used instead of softmax. But those are not interchangeable and I surely miss some steps between these two. Thanks for any hints to get this working.",https://stackoverflow.com/questions/46396094,8666973.0,1
55006469,tensorflow GradientDescentOptimizer not updating variables?,"I'm new to machine learning. I started with the simplest example of classification mnist handwritten images with softmax and gradient descent. By referencing some other examples, I came up with my own Logistic regression below: I tried to run the optimizer some iterations, feeding data with train image data and labeles. In my understanding, during the optimizer run, the variables of 'W' and 'b' should be update so the model would produce different result before and after training. But with this code, the printed costs of the model before and after optimizer run were the same. What can be wrong to make this happen?",https://stackoverflow.com/questions/55006469,11154785.0,1
59141956,What is the argument `serving_input_fn` of method `export_savedmodel`?,"I am trying to train a Char RNN and export/save the model after training, so that I can use it at inference. Here's the model: and the training part: (x_train is a uint8 array of shape (16639, 100)) Tensorflow documentation tells about the method export_savedmodel that seems to do what I want. But I don't understand the second argument serving_input_fn. What should it be ? classifier.export_savedmodel(output_dir, ???) I am using Tensorflow 1.8.0 and python 2.7.14. This is in relation with this thread. ============ EDIT ============ I tried both solutions suggested in this thread: but I get the following error But again I obtain an error:",https://stackoverflow.com/questions/59141956,4248384.0,1
75364751,'Generator' object has no attribute 'shape' when trying to training model on data from generator,"I have been trying to train a simpletf.keras.Sequential() model with the help of a custom generator. According to this I can pass a generator to model.fit() like so: However I keep getting the following error. The model I was trying to train: The generator I use to yield the inputs: The generator outputs a tuple of length 2 (as specified in ""Unpacking behavior for iterator-like inputs"" in the documentation), consisting of two numpy arrays. The shape of x is (32, 100, 40) and that of y is (32, 1). I am cofused about what shape attribute model.fit() expects the generator to provide. Any help is greatly appreciated.",https://stackoverflow.com/questions/75364751,18073394.0,1
56003567,How to find cube root of value using Tensorflow?,"I have tried the following: I know that sqrt is used for square root. But if I need the cube root of a number, how I can calculate it with tensorflow?",https://stackoverflow.com/questions/56003567,9396051.0,1
73569804,Dataset.batch doesn't work as expected with a zipped dataset,"I have a dataset like this: When I apply batch(4) to it, the expected result is an array of batches, where each batch contains four tuples: But this is what I receive instead: I'm following this tutorial, he does the same steps but gets the correct output somehow. Update: according to the documentation this is the intended behavior: But it doesn't make any sense. To my understanding, dataset is a list of pieces of data. It doesn't matter the shape of those pieces of data, when we are batching it we are combining the elements [whatever their shape is] into batches, therefore it should always insert the new dimention to the second position ((length, a, b, c) -&gt; (length', batch_size, a, b, c)). So my questions are: I wonder what is the purpose of batch() being implemented this way? And what is the alternative that does what I described?",https://stackoverflow.com/questions/73569804,12694438.0,1
46647760,What is input and data parameters in tf.Print function?,"There are input and data parameters in tf.Print function. What do they mean? I don't understand this from documentaion. Suppose I wish to print tensor A. Should I pass it as input, data, both or someother way?",https://stackoverflow.com/questions/46647760,258483.0,1
44191070,"Tensorflow, update the Variable to have arbitrary shape","So, according to the documentation, we can use tf.assign with validate_shape=False to change the shape. It does change the shape of the content of the variable, but the shape you can get from get_shape() doesn't get updated. For example: It's pretty annoying that the later layers of the network base their shapes on the get_shape() value of this variable. So, even though the actual shape is correct, Tensorflow will complain the dimensions doesn't match. So any ideas on how to update the ""believed"" shape of each Variable?",https://stackoverflow.com/questions/44191070,4434038.0,1
64203611,tf.keras.layers.BatchNormalization with trainable=False appears to not update its internal moving mean and variance,"I am trying to find out, how exactly does BatchNormalization layer behave in TensorFlow. I came up with the following piece of code which to the best of my knowledge should be a perfectly valid keras model, however the mean and variance of BatchNormalization doesn't appear to be updated. From docs https://www.tensorflow.org/api_docs/python/tf/keras/layers/BatchNormalization I expect the model to return a different value with each subsequent predict call. What I see, however, are the exact same values returned 10 times. Can anyone explain to me why does the BatchNormalization layer not update its internal values? I use TensorFlow 2.1.0",https://stackoverflow.com/questions/64203611,3399825.0,1
52311186,How model.fit works in Keras?,"My previous post or error is this one. So, I found a different way of writing the function so it will be Tensorflow compatible. I tested it and it was working fine. However when I want to integrate it into the keras ,I couldn't. This is the solution for my previous post: This is how I call it in my model: then I get again this error So, I want to know how model.fit works in keras ? Does it instantiate the graph ? I didn't find any clear documentation about how it works, so I can integrate my loss function accordingly.",https://stackoverflow.com/questions/52311186,5159740.0,1
60879109,How to update parameter at each epoch within an intermediate Layer between training runs ? (tensorflow eager execution),"I have a sequential keras model and there i have a custom Layer similar to the following example named 'CounterLayer'. I am using tensorflow 2.0 (eager execution) when i run this for example epoch=5 or something, the value of self.count does not get updated with each run. It always remains the same. I got this example from https://stackoverflow.com/a/41710515/10645817 here. I need something almost similar to this but i was wondering does this work in eager execution of tensorflow or what would i have to do to get the expected output. I have been trying to implement this for quite a while but could not figure it out. Can somebody help me please. Thank you...",https://stackoverflow.com/questions/60879109,10645817.0,1
51767758,TensorFlow: Softmax applied to each entry,"I have a tensor x of type tf.float32 and I would like to apply softmax over all entries. Unfortunately, the built-in function can apply softmax along a specified axis only. The solution I thought of: does not work - if x has too big entries (e.g. 100), then e cannot be calculated properly.",https://stackoverflow.com/questions/51767758,10159948.0,1
44311820,Tensorflow tanh with quantized values,"I am experimenting with the quantization of a neural network in Tensorflow 1.1. According to the documentation, the tanh operation supports floating point inputs as well as fixed point inputs of type qint32. However, I can't get this to work: The code yields an error message: Is there a way out or is it just a bug in the docs?",https://stackoverflow.com/questions/44311820,1095888.0,1
66439296,Load and use BoostedTreesClassifier saved model,"I'm trying to use a BoostedTreesClassifier saved model in TensorFlow but I can't figure out how to use the loaded model to make predictions. I'm using the sample code from the tutorial here. This is the minimal code I'm working with: Edit: The last two commented lines are just to show what I ultimately would like to achieve. They will not run correctly nor are they meant to because loaded_est is a different kind of object than est. I don't know how I can use loaded_est to make predictions as I would with est. I have looked at the documentation for saving and loading models here where they do it on an image but I couldn't transpose that to this data, where the input would just be a vector (i.e. a row from the dfeval DataFrame).",https://stackoverflow.com/questions/66439296,6298040.0,1
51907487,How to use TensorFlow with Flask,"I am building a multi threaded rest api with using flask, tensorflow and keras models. After getting this error, I did some research and came up with the following solution: Basically, I submit each new post request to executor. And in each request, I build model with given parameters, producing model, predict and store result for another GET request. I omitted irrelevant parts of the code. It works good, after processing data and getting results, I save it to dictionary. I create new graph and new session for each post request. After reading this and this github discussions, I produced my solution. My question is, is that solution safe and correct usage of tensorflow? In documentation, it says graph is not thread safe, but I did some load test and it can handle simultaneous requests with no problem.",https://stackoverflow.com/questions/51907487,6002951.0,1
43621637,Tensorflow input pipeline error while loading a csv file,I am experimenting loading csv files using input pipelines. I followed a few documentations online and failed to replicate them due to the error below. It seems like I am having trouble with newline delimiters. I would appreciate any feedback. Please see the steps below for replicating the problem. I downloaded iris dataset to my local using the link https://vincentarelbundock.github.io/Rdatasets/csv/datasets/iris.csv and removed the header CSV format below: My code below: I am using tensorflow version: 1.0.0-rc2,https://stackoverflow.com/questions/43621637,7921773.0,1
48022794,Tensorflow: difference get_tensor_by_name vs get_operation_by_name?,"The answer here says that one returns an operation while the other returns a tensor. That is pretty obvious from the name and from the documentation. However, suppose I do the following: I am following the pattern described in Tensorflow Mechanics 101. Should I restore it as an operation or as a tensor? I am afraid that if I restore it as a tensor I will only get the last computed values for the logits; nonetheless, the post here, seems to suggest that there is no difference or that I should just use get_tensor_by_name. The idea is to compute the logits for a new set of inputs and then make predictions accordingly.",https://stackoverflow.com/questions/48022794,4833773.0,1
62704943,Tensorflow Custom Gradient in a Custom Layer,"I am setting up a custom layer with a custom gradient. The inputs are a single 2-D tensor of shape (?, 2). The outputs are also a single 2-D tensor with shape (?, 2). I am struggling with understanding how these objects behave. What I've gathered from the documentation is that for a given input, the gradient will have the same shape as the output and that I need to return a list of gradients for each input. I've been assuming that since my inputs look like (?, 2) and my outputs look like (?, 2), then the grad function should return a length-2 list: [input_1_grad, input_2_grad], where both list items are tensors with the shape of the output, (?, 2). This is not working, which is why I'm hoping someone here could help. Here is my error (appears to occur at compile time): The other wrinkle is that the input to the custom layer is itself also a custom layer (though without a custom gradient). I will provide the code for both layers, in case it's helpful. Also, note that the network compiles and runs if I don't try to specify a custom gradient. But, since my functions need help differentiating themselves, I need to manually intervene, so having a working custom gradient is critical. First Custom Layer (no custom gradient): Second Custom Layer (with the custom gradient): The Custom Function: Any help would be much appreciated!",https://stackoverflow.com/questions/62704943,13855733.0,1
48458509,Strange behavior of tensorflow when dividing by 0 in tf.metrics.mean_absolute_error,"So I do not know if is a bug or the problem is in my code, but I am trying to understand what is happening. when I run the model and got to estimate the accuracy using Mean Relative Error. I know in my validation data I have 0s so I was expecting to get some error or some inf. However this is not the case. This is my code: This is the output: When I run it on a data that has values bigger than 0, my MANUAL_MRE and MRE values are the same like it should be. I checked the documentation of TF and the first case does not make sense. Can someone tell me where I am wrong or I just found a bug/ new feature.",https://stackoverflow.com/questions/48458509,4898951.0,1
44217076,tf.extract_image_patches for 3D images,"The documentation of tf.extract_image_patches It is only for 2D image, could it be expand to 3D images, which is useful for the implementation for SSIM loss function? I cannot find the source code. There is a similar function skimage.util.view_as_windows, however, when I try to use this function with the tensorflow as backend in keras, there are errors. The transition from numpy array to tensor confused me a lot.",https://stackoverflow.com/questions/44217076,7845074.0,1
38461214,how to increment matrix element in tensorflow using tf.scatter_add?,"tf.scatter_add works nicely for 1d (shape 1) tensors: But how can I increment, say [0,0] element of to make it [[2, 2], [3, 4]] using tf.scatter_add? the official documentation is kind'a cryptic. And I tried different arg values, say and haven't succeeded. Btw, in my case, M is quite large and is resized dynamically. So adding zero-but-one equal to 1 element matrix to M is not the case.",https://stackoverflow.com/questions/38461214,3301357.0,1
48067854,Trouble understanding tensorflow shuffle_batch enqueue_many=False,"I am reading the Tensorflow documentation and the code for the Cifar10 example. This bit is currently racking my brain: We are passing in a single image, and somehow a batch of images results?? What is going on here?",https://stackoverflow.com/questions/48067854,2886575.0,1
53470714,image classify and tensorflow serving,"First of all sorry I am not prcise for this question but I am studying the tensorflow-serving and how to put in production my cnn. sincerely the documentation is quite confuse to me. I hope you can help to understand better the save model architecture. So please reply to me as teacher, i would like to know more about the whole flow. I am developping a simple cnn to classify an image to 4 output. I need tensorflow-serving to put it in production. The image in input can be watherver size, the CNN should resize it first and predict. Here the code the code will take the picture from a cam http://192.168.3.21:7451/shot.jpg and then it will predict it When I compile the code it return a lot of errors when it try to save the model. can you please check it and tell me if the save model instructions are right? I use x = model.input as input from the serving but I would like it take the picture as input from the server. I am quite confuse actually, sorry. The scope is when I request by gRPC to predict the image the model can give me the prediction result Thanks",https://stackoverflow.com/questions/53470714,10675469.0,1
47120680,Why can't the output of the network go through a softmax when using softmax_cross_entropy_with_logits?,"I want to use the tensorflow built-in cross-entropy function. However, in the documentation, I'm reading https://www.tensorflow.org/api_docs/python/tf/nn/softmax_cross_entropy_with_logits Like it is done often, I am using the softmax activation in my last output layer, however: Is it, therefore, incorrect to use this function, or is the documentation incorrect? I don't understand this, I would be thankful for a short explanation. (Which TensorFlow cost function would be correct to use for a softmax output layer then?)",https://stackoverflow.com/questions/47120680,5919010.0,1
58259247,"object is not callable, when using tf.optimizers.Adam.minimize()","I am new to tensorflow (2.0), so i wanted to ease with a simple linear regression. I have the following code but i dont know why it is wrong . I have tried with the documentation but so far i have no answer. I get the following error, If it helps i have a tensorflow 1 code:",https://stackoverflow.com/questions/58259247,10942287.0,1
68593102,TensorFlow classifies all images as same class,"I've created an Image Classifier CNN in TensorFlow to classify a graph into one of three classes: Linear, Quadratic, or Cubic. I followed the documentation at https://www.tensorflow.org/tutorials/images/classification. I've unit-tested all previous sections of the code, and they work perfectly fine. But when it comes to labeling the images of graphs, every graph is classified as This image most likely belongs to Cubic Sinusoidal with a 88.71 percent confidence. The exact same classification and probability for any image. I've compared my code with the documentation, and there doesn't seem to be anything wrong. If anyone can help, that would be great. I even found a similar Q&amp;A here. My code is below. The Colab Notebook is here. I've included all my code because I'm not sure what the issue is:",https://stackoverflow.com/questions/68593102,14217707.0,1
