QuestionId,Title,Body,QuestionUrl,UserId,Issue Type
66084126,how to convert grayscale image to rgb RGB image?,"I'm trying to convert a grayscale image to rgb image,does tensorflow.js have an function like tf.image.grayscale_to_rgb in tensorflow to do this?",https://stackoverflow.com/questions/66084126,15136301,Inadequate Examples
47254265,dynamic batch size with tf.data or tf.contrib.datta,"I can use a placeholder as the batch_size with tf.train.batch_join() (Which is queue based,) so I can dynamically change the batch size in the training loop. But when I use placeholder (or a nontrainable variable) as the batch_size for tf.data.Dataset.batch(), I got this error, The whole error stack trace is very long. I traced the error to v1.4 tensorflow/python/data/ops/dataset_ops.py:108 in make_one_shot_iterator() Full stack trace attached. I was trying the official tf resnet model. Thanks!!",https://stackoverflow.com/questions/47254265,1702121,Documentation Replicability
47558813,How does tensorflow tf.contrib.image.rotate works?,I'm new in using tensorflow and also python and play little bit with it and can't figure out how tf.contrib.image.rotate works that i can use it as tensor for example in tf.cast operation. Maybe someone can help me out to figure out how it can be used? Greetz,https://stackoverflow.com/questions/47558813,9027227,Documentation Replication on Other Examples
47568998,Tensorflow: Load data in multiple threads on cpu,"I have a python class SceneGenerator which has multiple member functions for preprocessing and a generator function generate_data(). The basic structure is like this: I used the class member function sceneGenerator.generate_data() in keras model.fit_generator() function to read the data from disk, preprocess it and yield it. In keras, this is done on multiple CPU threads, if the workers parameter of model.fit_generator() is set to something &gt; 1. I now want to use the same SceneGenerator class in tensorflow. My current approach is this: This, however, is slow and does not use multiple threads. I found the tf.data.Dataset api with some documentation, but I fail to implement the methods. Edit: Notice that I do not work with images so that the image loading mechanisms with file paths etc. do not work here. My SceneGenerator loads data from hdf5 files. But not complete datasets but - depending on the initialization parameters - only parts of a dataset. I would love to keep the generator function as it is and learn how this generator can be directly used as input for tensorflow and runs on multiple threads on the CPU. Rewriting the data from the hdf5 files to csv is not a good option because it duplicated lots of data. Edit 2:: I think something similar to this could help: parallelising tf.data.Dataset.from_generator",https://stackoverflow.com/questions/47568998,3971621,Documentation Replication on Other Examples
66467746,How to use sklearn.preprocessing in tf.data.Dataset.map?,"I would like to find a way to use sklearn.preprocessing inside tf.data.Dataset.map() in TF2. Let's say I have a dataset generated from Then calculate the QuantileTransformer However, I was not able to use QuantileTransformer in tf.data.Dataset.map. For example, gives error",https://stackoverflow.com/questions/66467746,5310949,Documentation Replicability
66478545,Keras nomalise axis argument,"x_train = tf.keras.utils.normalize(x_train,axis = 1) Guys what's the axis argument here really means?? My image shape is (60000,28,28)",https://stackoverflow.com/questions/66478545,14187980,Documentation Ambiguity
44753916,How to slice a part of tensor?,"I want to slice [3.0 ,33.0].I have tried to access this slice by following code. I'm not so clear about tf.slice command. I'm not so clear about begin and size mentioned in documentaion about this command. Can someone please make it easy to understand.",https://stackoverflow.com/questions/44753916,8214056,Documentation Ambiguity
63624699,how to transform a model built with tensorflow to keras api?,"So in a current projet i have to modify the official code from this paper , and i'm pretty new to tensorflow and all his concepts, i worked with tf.keras but the actual code is written with tensorflow (version 1.7 which is old...), i wonder if someone can explain how the model works or had an idea for an equivalent to write it with keras and a recent version of tensorflow(tf version 2) the original code is in this repo(ConvNCF.py)",https://stackoverflow.com/questions/63624699,12987394,Documentation Replicability
44796793,Difference between tf.clip_by_value and tf.clip_by_global_norm for RNN's and how to decide max value to clip on?,Want to understand the difference in roles of tf.clip_by_value and tf.clip_by_global_norm during the implementation of Gradient Clipping in TensorFlow. Which one is preferred and how to decide the max value to clip on?,https://stackoverflow.com/questions/44796793,7730199,Documentation Replicability
44887367,"TensorFlow, tf.one_hot why the shape of output is defined by the value of axis?","I read the docs of tf.one_hot and found that What is The new axis? If indices is a matrix (batch) with shape [batch, features], the output shape will be: Why the shape of output is defined by axis?",https://stackoverflow.com/questions/44887367,5046896,Lack of Alternative Solutions/Documentation
63919438,TensorFlow keras model fit() parameters steps_per_epoch and epochs behavior on train set,"I'm using a tf.data dataset containing my training data consisting of (lets say) 100k images. I'm also using a tf.data dataset containing my validation set. Since an epoch of all 100k images takes quite long (in my case approximately one hour) before I get any feedback on performance on the validation set, I set the steps_per_epoch parameter in tf.keras.Model fit() to 10000. Using a batch size of 1 this results into having 10 validation scores when reaching 100k of images. In order to complete one epoch of 100k images of my entire training dataset, I set the epochs parameter to 10 However, I'm not sure if using steps_per_epoch and epochs this way has any other consequences. Is it correct to use these parameters in order to get more frequent feedback on performance? And also a more specific question, does it use all 100k images or does it use the same first 10k images of my training set at every 'epoch'? I already dug into the TensorFlow docs and read several different stack overflow questions, but I couldn't find anything conclusive to answer my own question. Hope you can help! Tensorflow version I'm using is 2.2.0.",https://stackoverflow.com/questions/63919438,3908025,Inadequate Examples
44905344,tensorflow.ones_like on a SparseTensor,"In tensorflow, I want to do tf.ones_like on a SparseTensor; however, it seems it only works for normal (dense) tensors. Do you know any function or workaround? As an example, I want to go from [['aa','ab','ac'],['ba','bb', UND],['ca',UND,UND] to [[1,1,1],[1,1,UND],[1,UND,UND]], where UND = undefined. Thanks!",https://stackoverflow.com/questions/44905344,4189580,Documentation Replicability
63953040,How to use a TFRecord file for batch prediction on GCP AI Platform?,"TL;DR How does Google Cloud AI Platform unpack TFRecord files when doing batch predictions? I have deployed a trained Keras model to Google Cloud AI Platform, but I'm having trouble with the file format for batch predictions. For training I'm using a tf.data.TFRecordDataset to read a list of TFRecord like the following which all works fine. I upload the saved model to Cloud Storage and create a new model in AI Platform. AI Platform documentation states that ""Batch with gcloud tool [supports] Text file with JSON instance strings or TFRecord file (may be compressed)"" (https://cloud.google.com/ai-platform/prediction/docs/overview#prediction_input_data). But when I provide a TFRecord file i get the error: My TFRecord file contains a bunch of Protobuf encoded tf.train.Example. I'm not providing the unpack_tfrecord function to AI Platform, so I guess it makes sense that it can not unpack it properly, but I have node idea where to go from here. I'm not interested in using the JSON format as the data is too large.",https://stackoverflow.com/questions/63953040,417385,Documentation Replication on Other Examples
44936825,use variational_recurrent in tf.contrib.rnn.DropoutWrapper,"In the api of tf.contrib.rnn.DropoutWrapper, I am trying to set variational_recurrent=True, in which case, input_size is mandatory. As explained, input_size is TensorShape objects containing the depth(s) of the input tensors. depth(s) is confusing, what is it please? Is it just the shape of the tensor as we can get by tf.shape()? Or the number of channels for the special case of images? But my input tensor is not an image. And I don't understand why dtype is demanded when variational_recurrent=True. Thanks!",https://stackoverflow.com/questions/44936825,6005072,Documentation Ambiguity
63958039,How do I interpret tf.keras.Model.predict() output?,"I am having trouble finding the documentation I need on this. To summarize the issue, I have trained a tf.keras model using two classes of images, labeled as '0' or '1'. I now want to use this model to predict whether new images are a '0' or '1'. My question is as follows: model.predict() returns a number between 1 and 0, but I can't seem to find what exactly this is. Is it correct to say that this is it's prediction (ie, closer to 1 means the image is likely a 1, and closer to 0 means the image is likely a 0)? Or is there something else going on here. I have included the code, and some output, below. In this case, is pred the probability the image is a 1, and 1 - pred the probability the image is a 0? Thanks for any and all help. Returns",https://stackoverflow.com/questions/63958039,14301246,Lack of Alternative Solutions/Documentation
63958998,Tensorflow/AI Cloud Platform: HyperTune trials failed to report the hyperparameter tuning metric,"I'm using the tf.estimator API with TensorFlow 2.1 on Google AI Platform to build a DNN Regressor. To use AI Platform Training hyperparameter tuning, I followed Google's docs. I used the following configuration parameters: config.yaml: And to add the metric to my summary, I used the following code for my DNNRegressor: According to Google's documentation, the add_metric function creates a new estimator with the metric specified, which is then used as the hyperparameter metric. However, the AI Platform Training service doesn't recognise this metric: Job details on AI Platform On running the code locally, the rmse metric does get outputted in the logs. So, how do I make the metric available to the Training job on AI Platform using Estimators? Additionally, there is an option of reporting the metrics through the cloudml-hypertune Python package. But it requires the value of the metric as one of the input arguments. How do I extract the metric from tf.estimator.train_and_evaluate function (since that's the function I use to train/evaluate my estimator) to input into the report_hyperparameter_tuning_metric function? ETA: Logs show no error. It says that the job completed successfully even though it fails.",https://stackoverflow.com/questions/63958998,14301413,Documentation Replication on Other Examples
44939540,How to get tensorflow to do a convolution on a 2 x 2 matrix with a 1 x 2 kernel?,"I have the following matrix: and the following kernel: If I do a convolution with no padding and slide by 1 row, I should get the following answer: Because: Based the documentation of tf.nn.conv2d, I thought this code expresses what I just described above: But it produces this output: And I have no clue how that is computed. I've tried experimenting with different values for the strides padding parameter but still am not able to produce the result I expected.",https://stackoverflow.com/questions/44939540,3775778,Documentation Ambiguity
44946189,TypeError: __init__() got an unexpected keyword argument 'shape',"I am new to Tensorflow and I met an error while trying to run some sample codes. Running the code above gives the error: TypeError: __init__() got an unexpected keyword argument 'shape'. The comment below says that tf.zeros_initializer does not accept 'shape' argument according to the documentation. I tried and it says ValueError: Shape of a new variable (v) must be fully defined, but instead was . So, what kind of argument/expression should I use to define the shape without causing a type error? I cannot find how to solve it online. Please help. Thank you",https://stackoverflow.com/questions/44946189,2504541,Documentation Replication on Other Examples
60801403,NotFoundError: No registered 'PyFunc' OpKernel for 'CPU' devices compatible with node {{node PyFunc}} . Registered: <no registered kernels>,I am getting an error while trying to access data from a tf.data.Dataset object. The dataset object is built from a generator. Any help will be appreciated. I'm using TensorFlow 2 and trying to run the example from https://www.tensorflow.org/api_docs/python/tf/data/Dataset#from_generator The error is :,https://stackoverflow.com/questions/60801403,7849569,Documentation Replicability
59998335,Constantly update tf.cond based on bool value,"I am using tf.cond for controlling the flow of the Tensorflow graph. I went through the documentation and was able to implement tf.cond based branching successfully. But my concern is that while the graph is being loaded the value of the bool variable is checked and the branching decision is made at the initialization step itself. Any further changes in the bool is not tracked. Following is the MWE that better describes the problem: This prints only 32s. I tried with eager_execution too with the following code: Still the same result. So my question is how can I write code such that one part of the graph is chosen dynamically, based on the updates to the bool variable (if possible)? Thanks. I am using Tensorflow v1.14.",https://stackoverflow.com/questions/59998335,6997665,Documentation Replication on Other Examples
41109652,How to read Ogg or MP3 audio files in a TensorFlow graph?,"I've seen image decoders like tf.image.decode_png in TensorFlow, but how about reading audio files (WAV, Ogg, MP3, etc.)? Is it possible without TFRecord? E.g. something like this:",https://stackoverflow.com/questions/41109652,7287271,Documentation Replicability
60977051,Split a tf.data.Dataset in to two distincts Input and Target tf.data.Dataset,How can I create two distincts Input and Target tf.data.Dataset from a tf.data.Dataset containing both Input and Target data so that I can uses them as x and y parameters of the model.fit function? I use the code below to load the dataset,https://stackoverflow.com/questions/60977051,9560337,Documentation Replicability
60013980,tf.nn.embedding_lookup_sparse 3D sparse tensor input,"I have an embedding matrix and there is a 3D sparse tensor which is used to get the embedding output, after reading the docs of tf.nn.embedding_lookup_sparse I found it only supports 2D sparse tensors, My example code here But the expected output is a matrix with a dimension of 3x2x4, not 3x4. Does tf.nn.embedding_lookup_sparse support this operation?",https://stackoverflow.com/questions/60013980,5046896,Documentation Replicability
41857602,sorting of 2d array min to max in tensorflow,"I have an array I want to sort the elements in each row from min to max. Is there any function for doing such ? In the example here they are using tf.nn.top_k2d array,using this I can loop to create the max to min. Is there any thing similar for finding the min to max or how to reverse the array in each row ?",https://stackoverflow.com/questions/41857602,7457101,Inadequate Examples
41125728,"When should tf.add(t, 0) be used instead of tensor t directly?","In tensorflow.contrib.slim.batch_norm, math_ops.add(moving_mean, 0) is used to copy the value of moving_mean, which is passed to nn.moments subsequently. Would it be a problem if we just pass moving_mean to nn.moments directly? Are there any guidelines on the use of copy operation (tf.add(t, 0))?",https://stackoverflow.com/questions/41125728,6770703,Documentation Completeness
60130582,How to convert images to TFRecords with tf.data.Dataset in most efficient way possible,"I am absolutely baffled by how many unhelpful error messages I've received while trying to use this supposedly simple API to write TFRecords in a manner that doesn't take 30 minutes every time I have a new dataset. I'd like to feed a list of image paths and a list of labels to a tf.data.Dataset, parse them in parallel to read the images and encode as tf.train.Examples, use tf.data.Dataset.shard to distribute them into different TFRecord shards (e.g. train-001-of-010.tfrecord, train-002-of-010.tfrecord, etc.), and for each shard finally write them to the corresponding file. Since I've been debugging this for hours I haven't gotten any single particular error to fix, otherwise I would provide it. I've struggled to find any up to date tutorial that doesn't either (a) come from 2017 and use queue runners, (b) use a tf.Session (I'm using tensorflow 1.15 but official docs keep telling me to phase out sessions), (c) Conveniently do the record creating in pure python, which makes a simple tutorial but is too slow for any actual application, or (d) use already created TFRecords and just skip the whole process. If necessary, I can put together an example of what I'm talking about. But since I'm getting stuck at every level of the process, at the moment it seems unhelpful. If anyone has utilized tf.data.Dataset to create TFRecord shards in parallel please point me in a better direction than google has.",https://stackoverflow.com/questions/60130582,7590318,Documentation Replication on Other Examples
61136605,Why tf2 can't save a tf_function model as .pb file?,"I tried to saved a model like the official code of transformer on official website, but when i want to save the train_step graph or trace on it with tf.summary.trace_on ,it errors.the error is as I supposed it was some error on tensor operation and write an other demo to confirm my idea: the error occurs as supposed. But how can i fixed it? the positional_encoding requires and i have no idea about how to replace this operation.",https://stackoverflow.com/questions/61136605,10796214,Documentation Replicability
60143153,Is there a way in tensorflow to load batches of data each time?,"So I'm running tensorflow 2+ python in google colab. Each of my data file is a 3d image with shape [563, 563, 563, 1], so loading all of them throws a resource exhaustion error. I've spent days and hours searching for a way to load only a batch of my dataset as tensor and unloading/loading new batch each iteration. I'm guessing there might be a way using tf.data.Dataset.list_files, but I can't find the exact way. Is there any good suggestions on a way to do it or any documents I could try to read? I've read the tf.data document from tensorflow, but couldn't find the information I needed. Thank you! so this is the function I want to use to load my image and this was the way I was loading the dataset before, which exhausted the resource;",https://stackoverflow.com/questions/60143153,12869645,Requesting (Additional) Documentation/Examples
42022950,Which seeds have to be set where to realize 100% reproducibility of training results in tensorflow?,"In a general tensorflow setup like Where construct_model() contains the model definition including random initialization of weights (tf.truncated_normal) and train_model(sess) executes the training of the model - Which seeds do I have to set where to ensure 100% reproducibility between repeated runs of the code snippet above? The documentation for tf.random.set_random_seed may be concise, but left me a bit confused. I tried: But got different results each time.",https://stackoverflow.com/questions/42022950,1934212,Documentation Replicability
41353079,Tensorflow image.central_crop (mis)behavior,In the Tensorflow documentation for tf.image.central_crop function: Consider the following code: Original image size is 456x450 Crop size is 228x226 Which gives area ratio of: Not 0.5 as I expected. Can someone help to clarify this?,https://stackoverflow.com/questions/41353079,6996238,Documentation Ambiguity
60398554,"Should we apply repeat, batch shuffle to tf.data.Dataset when passing it to fit function?","I still don't after having read documentation about tf.keras.Model.fit and tf.data.Dataset, when passing tf.data.Dataset to fit function, should I call repeat and batch on the dataset object or should I provide the batch_size and epochs arguments to fit instead? or both? Should I apply the same treatment to the validation set? And while I'm here, can I shuffle the dataset before the fit? (seems like it's an obvious yes) If so, before, after calling Dataset.batch and Dataset.repeat (if calling them)? Edit: When using batch_size argument, and without having called Dataset.batch(batch_size) previously, I am getting the following error: Thanks",https://stackoverflow.com/questions/60398554,7483509,Documentation Replication on Other Examples
42338981,It seems inconsistent the ways tensorflow allows me to specify variable length dimension,"I'm a novice to tensorflow. I was practicing coding with this tutorial code. Most of all the code made sense to me but at some points I got stuck. With tf.placholder function I had to specify variable length dimesion with None. But with tf.reshape I had to use -1, not None. In documentation for the two functions, both of the pertaining arguments have the name shape. So I am feeling lost here. Do they really have different meanings? Or is it just a small design mistake of the tensorflow developers?",https://stackoverflow.com/questions/42338981,,Documentation Ambiguity
61461381,The well-defined dimension of a tf.tensor is inexplicably `None`,"The example below is extracted from the official TensorFlow tutorial on data pipelines. Basically, one resizes a bunch of JPGs to be (128, 128, 3). For some reason, when applying the map() operation, the colour dimension, namely 3, is turned into a None when examining the shape of the dataset. Why is that third dimension singled out? (I checked to see if there were any images that weren't (128, 128, 3) but didn't fid any.) If anything, None should only show up for the very first dimension, i.e., that which counts the number of examples, and should not affect the individual dimensions of the examples, since---as nested structures---they're supposed to have the same shape anyway so as to be stored as tf.data.Datasets. The code in TensorFlow 2.1 is and yields Why None in that last line?",https://stackoverflow.com/questions/61461381,5640161,Documentation Replication on Other Examples
61480051,How to make Google Cloud AI Platform detect `tf.summary.scalar` calls during training?,"(Note: I have also asked this question here) I have been trying to get Google Cloud's AI platform to display the accuracy of a Keras model, trained on the AI platform. I configured the hyperparameter tuning with hptuning_config.yaml and it works. However I can't get AI platform to pick up tf.summary.scalar calls during training. I have been following the following documentation pages: 1. Overview of hyperparameter tuning 2. Using hyperparameter tuning According to [1]: And according to [2], one way of generating such a Tensorflow summary event is by creating a callback class as so: So in my code I included: I even tried Which successfully saved the 'val_accuracy' metric to Google storage (I can also see this with TensorBoard). But this does not get picked up by the AI platform, despite the claim made in [1]. Using the Cloud ML Hypertune package, I created the following class: which works! But I don't see how, since it all it seems to do is write to a file on the AI platform worker at /tmp/hypertune/*. There is nothing in the Google Cloud documentation that explains how this is getting picked up by the AI platform... Am I missing something in order to get tf.summary.scalar events to be displayed?",https://stackoverflow.com/questions/61480051,10143615,Documentation Replication on Other Examples
60287388,Error loading .npz files in tensorflow dataset,"I'm trying to create a data pipeline in tensorflow, but my data is in .npz files. Following the documentation at https://www.tensorflow.org/guide/data#consuming_sets_of_files, for consuming sets of files, combined with using tf.py_function() for using numpy ops, I wrote a code, a subsection of which is: I'm getting an error in np.load(filename), which goes like: Fixed this by using np.load(filename.numpy()), as stated by @jdehesa. Now I run into some shape issues, although I've already reshaped the input in the load_data_wrapper() function. Can anyone help me with this? I am attaching the entire code and entire error message below. CODE: ERROR:",https://stackoverflow.com/questions/60287388,12920968,Documentation Replicability
60311184,how to loop over a tensor object until a condition met,"I have a tensor like this: I want to loop through this tensor untill all elements get True. So I have another function, which will update this tensor, lets call it uniqueness. I looked at the documentation and got to know that I can do that using tf.while_loop. Although, I could not find any example working on boolean stuff. This is what I have done so far: It is obviously incorrect, but don't know how to use each element of masked_bad_col as a condition to continue looping through uniqueness function. Update 1 This is the method I am trying to call in the loop: And this is the way I called this method in the while_loop",https://stackoverflow.com/questions/60311184,7934786,Inadequate Examples
60314717,How does shuffle and batch work in tf.data.dataset?,I'm working on a large dataset with around 10million datapoints so I've decided to use tf.data.dataset api for fetching dataset. I've few doubts which isn't clear from tensorflow docs. I hope someone can address them. How does the shuffle work in my case? Because I have 10 million datapoints should I shuffle all 10 million (or) will 100k be enough? Will it have any performance impact choosing a large shuffle? Will the batch is considered only from shuffled dataset (or) the original dataset?,https://stackoverflow.com/questions/60314717,11816060,Documentation Replication on Other Examples
60444268,How to save model by training steps using tf.keras.callbacks.ModelCheckpoint,"My training data is very large, which means it have many training steps each epoch. I want to use tf.keras.callbacks.ModelCheckpoint to save a model every 100,000 steps, and save all these models in disk, not rewrite the model files when saving a new one. But I have no idea how to do this after i read the documentation. It seems that this callback is designed to save a model by epoch. So, do i have to implement a custom callback to save the model by steps?",https://stackoverflow.com/questions/60444268,9109641,Documentation Ambiguity
60453533,Tensorflow what is the tf.contrib.nccl.allsum in new version?,"It seems that from tensorflow 1.13, there is no api such as tf.contrib.nccl.allsum. However, in the Nvidia official GitHub https://github.com/tkarras/progressive_growing_of_gans, which uses this old API to reduce sum from different gpu devices as the following. I am not sure if there is similar api which can achieve the same collective operation cross different devices. I have checked the Tensorflow official website and it seems that programmers prefer to use tf.distribute.MirroredStrategy which hides the raw operation of NCCL. Thanks a lot.",https://stackoverflow.com/questions/60453533,9881203,Documentation Replication on Other Examples
60590333,Increasing each element of a tensor by the predecessor in Tensorflow 2.0,"I'm new to tensorflow 2.0, and haven't done much except designing and training some artificial neural networks from boilerplate code. I'm trying to solve an exercise for newcomers into the new tensorflow. I created some code, but it doesn't work. Below is the problem definition: Assuming we have tensor M of rational numbers in shape of (a, b, c) and scalar p ∈ (0, 1) (memory factor), let’s create a function that will return tensor N in shape of (a, b, c). Each element of N tensors moving along axis c should be increased by the value of predecessor multiplied by p. Assuming we have tensor: in shape of (1, 1, 4), we would like to get vector: Solution should be created in Tensorflow 2.0 and should be focused on delivering the shortest execution time on CPU. Created graph should allow to efficiently calculate derivative both on tensor M and value p. This is the code I created till now: But it throws a TypeError. I looked around documentation, I've seen functions like cumsum and polyeval, but I'm not sure they fit my needs. To my understanding, I need to write my own customer function annotated with @tf.function. I'm also not sure how to handle 3-dimension tensors properly according to the problem definition (adding the predecessor should happen on the last (""c"") axis). I've seen in documentation (here: https://www.tensorflow.org/tutorials/customization/performance) that there are ways to measure size of the produced graph. Although, I'm not sure how ""graph"" allows to efficiently calculate derivative both on tensor M and value p. ELI5 answers appreciated, or at least some materials I can read to educate myself better. Thanks a lot!",https://stackoverflow.com/questions/60590333,1554153,Lack of Alternative Solutions/Documentation
60610007,"Build tf,estimator.DNNClassifier from tf.data.Datasets","I am new to tensorflow in ML, and thought I could build the model from tf.data.Datasets directly. Here is my code, could not figure out why it did not work. Can someone please advise if it's possible to make it work?",https://stackoverflow.com/questions/60610007,1741590,Documentation Replicability
47814401,How does tf.layers.batch_normalization calculate mean and variance during test time? (test data has machine-generated samples),"I am trying to implement batch-normalization on my CNN that currently applies dropout. One problem is that I do not know how the mean and variance are calculated during test time. On the documentation it says that if training=False is set then the normalization is done with moving statistics. What does this mean? In addition, since my test data has lots of machine-generated samples I cannot use population mean and variance and just apply tf.nn.batch_normalization(). These samples are used to prevent hand labeling and are excluded when scoring my model",https://stackoverflow.com/questions/47814401,8805495,Documentation Completeness
47947629,"Tensorflow: Keras, Estimators and custom input function","TF1.4 made Keras an integral part. When trying to create Estimators from Keras models with propratery input function (I.e., not using the tf.estimator.inputs.numpy_input_fn) things are not working as Tensorflow can not fuse the model with the Input function. I am using tf.keras.estimator.model_to_estimator and I get the following error message: I found some reference for this topic here (strangely enough its hidden in the TF docs in the master branch - compare to this) If you have the same issue - see my answer below. Might save you several hours.",https://stackoverflow.com/questions/47947629,8096451,Documentation Replicability
44963306,Cannot printout concatenated tensor by tf.concat() (tensorflow 1.2.1 - gpu / py36),"Learning Tensorflow (Python bindings) since the last month. I've been reading the docs on tf.concat(), but cannot resolve the problem as shown below, so I'm asking for your help! What I want to do is to see the contents of the concatenated tensor. I tried Tensor.eval(). Output: tf.concat() supposed to return Tensor and looks like it does. But why aren't T.eval() and sess.run() not working?",https://stackoverflow.com/questions/44963306,8063281,Documentation Replication on Other Examples
45237900,Dynamic RNN padding and indexing to match ground truth,"I am running an RNN (many-to-many). I have a different time dimension for each user. E.g. user 1 has 5-time stamps and user 2 has 8-time stamps, etc. I think the RNN accepts only tensors with constant dimensions, so I currently pad (not using tensorflow) the time dimension with zeros till it reaches the maximum time stamps (max_user_time) among all users in the batch. For example, if user #1 has 2 time stamps and 3 features I get a tensor with dimensions [1,2,3]: If user 3 in the batch has 3 time stamps, then we need to add paading such that user 1 has a tensor with dimensions [1,3,3]: The padding for each user will be of different length. Is there a way to get this using tf.pad or something similar for all users at once? After padding, I pass these tensors as input to the RNN and reshape the output: For the sequence length parameter, I pass a vector with the timestamps for each user, so expecting a zero output if a user has passed its max time - according to tf.dynamic_rnn documentation. So, I get from reshaping a tensor sized [batch_sizeXmax_user_time,n_hidden]. This is a bigger tensor than the ground truth tesnor, which is smaller and has rows for each user according to its timestamps. Is there an easy way to use tensorflow to pick only the rows that are observed in order to calculate the loss?",https://stackoverflow.com/questions/45237900,7764047,Documentation Replication on Other Examples
45247909,Tensorflow - How to get the gradients of the output w.r.t the model parameters,"I would like to know if it is possible to compute the gradients of the output of a model with respect to the model parameters. In other words I would like to compute dy / d theta. Here is a short example of what I mean: I have looked at the documentation of tf.gradients() and it states So I do understand that both args need to be a tensor. However, when I try model_parameters = tf.trainable_variables() model_parameters is a list of elements of type tensorflow.python.ops.variables.Variable Is there a way to get the parameters of the model as a tensor to use for differentiation?",https://stackoverflow.com/questions/45247909,7476324,Documentation Replicability
64297691,Keras model evaluate returns triggered tf.function retracing warning,"I am training the following model using Keras as shown: When running the following to check the accuracy on the test set I get the following warning: WARNING:tensorflow:5 out of the last 13 calls to &lt;function Model.make_test_function..test_function at 0x000001E51AA92AE8&gt; triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has experimental_relax_shapes=True option that relaxes argument shapes that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/tutorials/customization/performance#python_or_tensor_args and https://www.tensorflow.org/api_docs/python/tf/function for more details. 2/2 [==============================] - 0s 94ms/step - loss: 0.6660 - accuracy: 0.5909 Can you please help me understand why?",https://stackoverflow.com/questions/64297691,1525553,Documentation Replicability
45290607,Tensorflow tf_strided_slice elaboration,"I'm trying to understand how tf.strided_slice works. In order to do this, I've written the following code: When I execute the above example, I get the following error: I simply cannot understand why the number of elements is 840 since I start at [0] and end at [record_size]?",https://stackoverflow.com/questions/45290607,8312790,Documentation Replicability
45698621,TensorFlow embedding_rnn_decoder 'Tensor' object is not iterable,"I am trying to construct a custom estimator for my ML Engine package and I seem to be having trouble properly constructing my decoder input sequence in the correct format. Consider the following where label1, label2 is supposed to be a sequence of labels. these ""features"" are then passed as the decoder input as below. When I go to use the decoder_input as input into my custom estimator, I run into the an error 'TypeError: 'Tensor' object is not iterable.' here: The full stack trace (below) suggests that the portion of code causing the issue is for 'for i in decoder_inputs' from line 296 so it seems pretty clear to me that the issue is in how I construct my decoder_input in the input_fn(). However, I can't seem to figure out how to make the Tensor object an iterable list of sequences. Stacktrace: Can anybody help spot how I should correctly format my labels so that they are iterable? The documentation says that decoder_inputs should be ""A list of 1D batch-sized int32 Tensors (decoder inputs)."" so I thought that by staIs there a more appropriate way to generate the sequence of labels than tf.stack()?",https://stackoverflow.com/questions/45698621,4086968,Documentation Replication on Other Examples
45701681,Determining the Epoch Number with tf.train.string_input_producer in tensorflow,"I have some doubts on how tf.train.string_input_producer works. So suppose I fed filename_list as an input parameter to the string_input_producer. Then, according to the documentation https://www.tensorflow.org/programmers_guide/reading_data, this will create a FIFOQueue, where I can set epoch number, shuffle the file names and so on. Therefore, in my case, I have 4 file names (""db1.tfrecords"", ""db2.tfrecords""...). And I used tf.train.batch to feed the network batch of images. In addition, each file_name/database, contain a set of images for one person. The second database is for the second person and so on. So far I have the following code: Finally, when trying to view out the reconstructed image at the output of the autoencoder, I got the first the images from the 1st database, then I start viewing images from the second database and so on. My question: How can i know if I'm within the same epoch? And if I'm within the sane epoch, how can i merge a batch of images from all the file_names that I have? Finally, I tried to print out the value of the epoch by evaluating the local variable within the Session as follows: Then: Any help is much appreciated!!",https://stackoverflow.com/questions/45701681,7886651,Documentation Replicability
65408472,Tensorflow: How to handle preprocessing.Normalization returning NaN,"I am building a keras model and trying to use the tf.keras.layers.experimental.preprocessing.Normalization from https://www.tensorflow.org/api_docs/python/tf/keras/layers/experimental/preprocessing/Normalization to normalize the input training data as such: The goal is to save the normalization within the saved model. I am running into the issue where the normalize(trainX) is normalizing some of the inputs to nan due to most likely a division of zero in the variance. E.g. a row of the output: [ 0.00000000e+00, nan, 9.40457404e-01, 9.40672755e-01, 9.40672755e-01, 9.40672755e-01, 9.40672755e-01, nan, nan, nan, nan, nan] Is there a way to handle division of zero in preprocessing.Normalization() or is this there another way of normalization I should consider that I can save within the model?",https://stackoverflow.com/questions/65408472,6372640,Documentation Replicability
