,QuestionId,Title,Body,QuestionURL,UserId,DocRelated
164,55876674,Keras Stuck on First Epoch,"I was trying to test out whether Keras and TensorFlow are working on my MacBook Pro on the latest Mojave with 32GB of RAM and apparently it is not! I tried installing them in a separate, new environment, and it worked fine, but I don't understand why it won't work in my base (root) environment. I expected to get this result, which I did in my clean environment: But instead, I only got this: I ran the exact same code on the exact same computer using the exact same installation method (pip). Any and all help would be greatly appreciated!",https://stackoverflow.com/questions/55876674,11173612.0,1
165,52702183,Difference of tf.Variable() and tf.get_variable(),"I have following lines of code in Tensorflow: First line creates &lt;tf.Variable 'y:0'&gt;. Second line creates &lt;tf.Variable 'y_1:0'&gt;. The last lines do not create variable and just reuse &lt;tf.Variable 'y_1:0'&gt;. Also, the following lines of code lead to ValueError message: How Tensorflow determines that it should reuse &lt;tf.Variable 'y_1:0'&gt; and not &lt;tf.Variable 'y:0'&gt;? How does Tensorflow store information about the way the Variable was created? Cause names of created Variables appear to have no information about this. Edit: The main question is how Tensorflow understands in the example above that one should reuse the latter Variable &lt;tf.Variable 'y_1:0'&gt; and not the former? I did not specify here variable scope - so maybe there is an implicit variable scope (that is not displayed in name of Variable) for Variables created with tf.get_variable()?",https://stackoverflow.com/questions/52702183,10472944.0,1
166,72703155,How to create a Keras layer from tf.math.segment_sum,"I would like to use the tf.math.segment_sum function in a Keras layer but I don't get the dimensions right. As an example, I would like to sum the values of x_1 grouped by id in the dataframe df: The 'model' I created looks as follows: I get an error about the rank: ValueError: Shape must be rank 1 but is rank 2 for 'segment_sum/SegmentSum' (op: 'SegmentSum') with input shapes: [?,1], [?,1]. What do I do wrong here?",https://stackoverflow.com/questions/72703155,5892273.0,1
167,51700477,Create new tensorflow image classification module using tensorflow hub,"I'm new in tensorflow, i am trying to create new image classification module, I tried below example using tensorflow hub. but its not created. Is any simple example for create image classification module",https://stackoverflow.com/questions/51700477,840438.0,1
168,75354818,Using attention in a CNN attention model,"I am very new to python and ML. I have a working CNN LSTM model as below: I want to add attention to it that is provided by Tensorflow. I am unsure about the inputs of this attention layer and whether to have a CNN LSTM Attention model or replace LSTM with Attention. I tried to add Attnetion after the LSTM layer with the input as [e[0],e[1]] but this contributes 0 parameters to the model and has a model summary as (not sure if this is the right way):",https://stackoverflow.com/questions/75354818,21153211.0,1
169,58265205,Iterate through irregular tensor slices without for loop,I am trying to iterate through a tensor using slices of different (but fixed) length. The following sample code shows my actual proceeding: Can anyone think on an optimal way of doing this without the for loop? It's creating a lot of unnecessary operations in the computation graph,https://stackoverflow.com/questions/58265205,8380638.0,1
170,51264199,How to run a hand coded TF network (no training),"I have created a small TF network where I have tried to initialize all the weights by hand. I am trying to give it a specific input (of all ones) and see what the network will generate. The reason I am doing it is that I am trying to reproduce a TF model in R and am having some differences and I would like to do a debug by trying to replicate a small model in TF and R and compare the results. So, the input to the model is created as: The network is very simple where we have a: So, I create the network as follows: I think I have created the network correctly. However, now I have no idea how to run this. The online examples that I have seen seem to train and tehn save the weights and reload the saved graph but I was wondering if there is an easy way to simply run the forward pass (I do not need to do any training and I have hard coded the weights) and get the 128 dimensional vector out, so that I can verify the output?",https://stackoverflow.com/questions/51264199,2713740.0,1
171,65470226,Understanding the GIoU loss function in tensorflow,The custom Loss function I am looking at is as follows: My questions:,https://stackoverflow.com/questions/65470226,14897937.0,1
172,47798492,Using Datasets to consume Numpy arrays,"I'm trying to use Numpy arrays within a graph, feeding in the data using a Dataset. I've read through this, but can't quite make sense of how I should feed placeholder arrays within a Dataset. If we take a simple example, I start with: Then I attempt to modify it to use a Dataset as follows: If I run this I get 'InvalidArgumentError: You must feed a value for placeholder tensor ...' The code until the for loop mimics the example here, but I don't get how I can then employ the placeholders a &amp; b without supplying a feed_dict to every call to sess3.run(c) [which would be expensive]. I suspect I have to somehow use the iterator, but I don't understand how. Update It appears I oversimplified too much when picking the example. What I am really trying to do is use Datasets when training a neural network, or similar. For a more sensible question, how would I go about using Datasets to feed placeholders in the below (though imagine X and Y_true are much longer...). The documentation takes me to the point where the loop starts and then I'm not sure. Trying the following only gets me a InvalidArgumentError",https://stackoverflow.com/questions/47798492,9094969.0,1
173,70745528,Fit tf.data.Dataset with from_generator,"I am training a NN to read 4 images and predict the next 4. Since I have a huge dataset, I have written this generator: Where obtain_data is just open the file, load 4 480x480 matrices and reshape to (4, 480, 480, 1). Then, following a post from here, I do: I am not sure about the necessity of using repeat... It is now commented in my code. The model, called rnc, goes here (omitted for brevity, ConvLSTM and Conv3D involved). I want to train 1 batch of data. In theory, 1 batch of data should be 4 matrices 480x480 with 1 channel, (4, 480, 480, 1) as input and also (4, 480, 480, 1) as output. But I don't obtain anythinig from the training and I am quite suspicious. I wonder if the preparation of the TF dataset is something I am doing correctly.",https://stackoverflow.com/questions/70745528,6010635.0,1
174,43158606,How to get weights from tensorflow fully_connected,"I'm trying to extract the weights from a model after training it. Here's a toy example I've looked at Get weights from tensorflow model and at the docs but can't find a way to retrieve the value of the weights. So in the toy example case, suppose that X_ has shape (1000, 5), how can I get the 5 values in the 1-layer weights after",https://stackoverflow.com/questions/43158606,3340344.0,1
175,44764887,How to restore trained LinearClassifier from tensorflow high level API and make predictions,"I have trained a logistic regression model model using tensorflow's LinearClassifier() class, and set the model_dir parameter, which specifies the location where to save metagrahps of checkpoints during model training: I've been reading about restoring models from metagraphs, but have found nothing about how to do so for models created using the high level api. LinearClassifier() has a predict() function, but I can't find any documentation on how to run prediction using an instance of the model that has been restored via checkpoint metagraph. How would I go about doing this? Once the model is restored, my understanding is that I am working with a tf.Sess object, which lacks all of the built in functionality of the LinearClassifier class, like this: How do I run the same prediction algorithm used by the high-level api to make predictions on a restored model? Is there a better way to approach this? Thanks for your input.",https://stackoverflow.com/questions/44764887,5540936.0,1
176,46983011,"Tensorflow: read variable length data, via Dataset (tfrecord)","Best I would like to read some TF records data. This works, but only for Fixed length data, but now I would like to do the same thing with variable length data VarLenFeature and result: here is the map function which i'm trying to use, but at the end it gives me some errors :'( error: Thus can you someone help me? Also, i'm using tensorflow nightly. I don't think that i'm missing a lot ...",https://stackoverflow.com/questions/46983011,1275087.0,1
177,61017227,Tensorflow 2: Customized Loss Function works differently from the original Keras SparseCategoricalCrossentropy,"I just started to work with tensorflow 2.0 and followed the simple example from its official website. The output for the above code is: However, if I change the lossFunc to the following: which just simply wrap the previous function, it performs totally differently. The output is: The loss values are very similar but the accuracy values are totally different. Anyone knows what is the magic in it, and what is the correct way to write your own loss function?",https://stackoverflow.com/questions/61017227,13213903.0,1
178,62405567,How to skip the current iteration of tf.while_loop()?,"I have only recently started working with Tensorflow2. I'm trying to re-program a script that randomly cuts squares out of images. The original code comes from this github repository: Link. I fail due to the tf.while_for() loop in Tensorflow2. But here is the code I wrote so far: My problem lies in the following line: I always get ""Exception has occurred: TypeError cond(): false_fn argument required"" messages. I want to call the function ""calculate_valid_boxes()"" in this line if the statement is true or if the statement is false I want to jump to a new iteration. In plain Python you could solve this either with ""break"" or ""continue"" statement (depending on the implementation) but with Tensorflow2 I'm not able to find a solution. If the information is relevant, the function works with a batch of images.",https://stackoverflow.com/questions/62405567,13460282.0,1
179,45779307,Difference between tf.assign and assignment operator (=),"I'm trying to understand the difference between tf.assign and the assignment operator(=). I have three sets of code First, using simple tf.assign The output is expected as Second, using assignment operator The results are still 2, 2, 2. Third, I use both tf.assign and assignment operator Now, the output becomes 2, 3, 4. My questions are Thanks.",https://stackoverflow.com/questions/45779307,8490020.0,1
180,47860237,how to use tf operations in keras models,I am trying to us tensorflow operations within a keras model and I am quite confused about the mechanism and what Lambda layers do to tf tensors. So this works: but this does not work: and it says: so is it always necessary to pack up tf operations within a layer? Question 2 (was why I came up the previous one): do we have to pack with a custom layer to do matrix multiplication in keras? thanks.,https://stackoverflow.com/questions/47860237,9050461.0,1
181,42845921,Why tesorflow changes predictions when not changing the code?,"I made a very simple xor predicting DNN. It goes as follows. Sometimes (more than average) it correctly predicts [0,1,1,0] but other times it predicts very wrongly. It could be because the choice it mades at first, which after making it the weights go in one direction of training which is not the correct one, but how can I be almost certain (95% up) that the predicted value will be the correct one?",https://stackoverflow.com/questions/42845921,6911731.0,1
182,56179409,what should I encode background class with tf.one_hot?,"When I do a classification job, I need to encode a classid with one_hot method. But shuold I encode background class with -1 or 0 with tf.one_hot function? For example:",https://stackoverflow.com/questions/56179409,988709.0,1
183,75648889,tf keras autokeras with early stopping returns empty history,"I am trying different models for the same dataset, being autokeras.ImageClassifier one of them. First I go for For getting the dataset with a predefined function and then I fit the model with an early stopping callback: The problem is that when train stops because of the callback, history is None type, what means is an empty object. I have not been able to find anything similar in the internet, for everyone it seems to work properly. I know the problem is with the callback because I fit the model without any callback it works properly. The output when the train is ended by the callback is this one:",https://stackoverflow.com/questions/75648889,15112321.0,1
184,53620581,Calculate F1 Score using tf.metrics.precision/recall in a tf.Estimator setup,"I'm trying to calculate F1 score in a tf.Estimator setup. I've seen this SO question, but couldn't distill a working solution from it. The thing with tf.Estimator is that it expects me to deliver a value and an update op, so right now, I have this piece of code at the end of my model: Now the precision and recall seem to be working just fine, but on the F1 score, I keep getting nan. How should I go about getting this to work? EDIT: A working solution can be achieved with tf.contrib.metrics.f1_score but since contrib is going to be deprecated in TF 2.0, I'd appreciate a contrib-less solution",https://stackoverflow.com/questions/53620581,5368083.0,1
185,44313202,What are the 'from' and 'to' dimensions of transition_params in tf.contrib.crf.crf_log_likelihood?,"On TensorFlow, I want to pass a transition_params matrix as argument to tf.contrib.crf.crf_log_likelihood (https://www.tensorflow.org/api_docs/python/tf/contrib/crf/crf_log_likelihood), in order to initialize the transitions matrix of the CRF. Although, in the documentation, it is not clear which dimension of this matrix corresponds to the first tag of the transition and which dimension corresponds to the second. So, let T be the transitions matrix, does T[i,j] represent the score of the transition from tag i to tag j, or is it the other way around?",https://stackoverflow.com/questions/44313202,1868775.0,1
186,41666964,model variables in Tensorflow's batch_norm,"The documentation online says moving_average and moving_variance are both model_variables, and tf.model_variables() returns tensors of the type local_variables. Does that mean model_variables are not saved when I save my state? I'm trying to apply batch normalization to a couple of 3D convolution and fully connected layers. I trained my network with batch_norm and saved a checkpoint file, but when I went to restore my saved state, it said moving_mean could not be located. The exact error was, when TF went to assign the restored value to moving_mean, the shape of the lhs tensor, [], could not be reconciled with the that of the rhs, [20]. The graph restores fine when I don't add batch_norm around my layers. I'm planning to add a global variable at the end of training that saves my moving_mean and moving_variance values. Is this the way TF intended for me to use batch_norm? Thanks!",https://stackoverflow.com/questions/41666964,3873000.0,1
187,55429816,How to compute f1 in tensorflow,"I have a code which computes the accuracy, but now i want to compute the f1 score. How to compute f1 equivalent for the above code. I'm finding it difficult as i am very new to tensorflow.",https://stackoverflow.com/questions/55429816,3312839.0,1
188,74670055,How to implement a numpy equation in the call of a tensorflow layer for a tensorflow model (Cannot convert a symbolic tf.Tensor to a numpy array),"I have this layer class in tensorflow where i want to implement a specific equation in numpy for the return in the call function. I have this following custom layer: This layer is then implement in a model in the following way: One of my first concern is if I'm doing this model class correctly as i just learnt how to do it. By trying to fit this model with the training set (which are numpy array, dtype = float32 and size is (72367, 50)) I obtain the following error: Thanks",https://stackoverflow.com/questions/74670055,9469603.0,1
189,47072821,What's the equivalent of this Keras code in TensorFlow?,"The code is as below and runs perfectly: I can't work out the code in TensowFlow, something I've written is like this: But I will got the following error while running, The main reason is the shape of W, must be the same as x in TensowFlow, but in Keras, the hidden Dense layer could have more nodes than the input(such as 64 in the example). I need help for the equivalent TensorFlow code instead of the Keras one. Thanks.",https://stackoverflow.com/questions/47072821,8545722.0,1
190,69821629,"Tensorflow: reshape [N,H,W,C] to [N*C,H,W,1] for convolution per channel","What I would like to achieve is applying a 2D convolution with one filter that is applied across all channels. Note that I am not looking for a depthwise convolution, but really one filter. In order to do this, my plan was to reshape [N,H,W,C] to [N*C,H,W,1], apply convolution, and then reshape back, so my output is [N,H,W,C] again. However, while implementing this, I noticed that the output of the first reshape contains some kind of interleave between the channels or batch or something (image from ImageNet): Before reshape, After reshape. My intuition was that this might be because batch and channels are not adjacent in memory. For this reason, I experimented by transposing the input first and then apply reshaping, convolution, reshaping and transposing back: This indeed seems to work like I would expect, but is quite a slow approach. I have a series of questions: Thanks in advance edit: I think I at least understand why the interleaving is happening. Let me try to explain by how I understand it, and format it as good as possible. The letters n,h,w,c here should help identifying to what a number belongs. Suppose I have 16 numbers which are contiguous in memory: If they are shaped NHWC: 2,2,2,2 Then if they are reshaped to NHWC: 4,2,2,1 and by keeping the underlying data contiguous, we get: In this way channels get mixed up in the spatial dimensions of the image.",https://stackoverflow.com/questions/69821629,17316671.0,1
191,48371783,Can I asynchronously prefetch to the GPU in tensorflow (1.4) using a two-variables approach?,"As far as I'm aware there is still no asynchronous prefetching of data between CPU/GPU in tensorflow 1.4. https://github.com/tensorflow/tensorflow/issues/5722 I am trying to code this functionality myself as an exercise in understanding. The following code attempts to implement this process: This doesn't appear to work. The TF profiler shows that myop is not asynchronously processed with the MEMCPYHtoD process as was hoped for. I had expected that the two OPs, myop, and prefetch_op would run asynchronously because there are no dependencies between them. Here is the code I used to run this test. It will run stand-alone.",https://stackoverflow.com/questions/48371783,4790871.0,1
192,59142761,The accuracy of basic Tensorflow model not increasing,"I am really new to Data Science/ML and have been working on Tensorflow to implement Linear Regression on California Housing Prices from Kaggle. I tried to train a mode in two different ways: In both cases, the loss of the model was really high and I have not been able to understand what are the ways to improve it.",https://stackoverflow.com/questions/59142761,1561188.0,1
193,60664810,"In TensorFlow 2.0 with eager-execution, how to compute the gradients of a network output wrt input layer?","I use network InceptionV3, I want to compute the gradients of the model output w.r.t. the input layer. I have the following code: but this code is running: How can tf.GradientTape be used to calculate the gradient of the output with respect to the input",https://stackoverflow.com/questions/60664810,7998707.0,1
194,59590766,How do I get the gradient of a keras model with respect to its inputs?,"I just asked a question on the same topic but for custom models (How do I find the derivative of a custom model in Keras?) but realised quickly that this was trying to run before I could walk so that question has been marked as a duplicate of this one. I've tried to simplify my scenario and now have a (not custom) keras model consisting of 2 Dense layers: Now I would like to know the derivative of outputs with respect to inputs for inputs = input_data. What I've tried so far: This answer to a different question suggests running grads = K.gradients(model.output, model.input). However, if I run that I get this error; I can only assume this is something to do with eager execution now being the default. Another approach was in the answer to my question on custom keras models, which involved adding this: What I don't understand about this approach is how I'm supposed to load the data. It requires x to be a variable, but my x is a tf.keras.Input object. I also don't understand what that with statement is doing, some kind of magic but I don't understand it. There's a very similar-sounding question to this one here: Get Gradients with Keras Tensorflow 2.0 although the application and scenario are sufficiently different for me to have difficulty applying the answer to this scenario. It did lead me to add the following to my code: That does work, but now what? I run model.predict(...), but then how do I get my gradients? The answer says I should run t.gradient(outputs, x_tensor).numpy(), but what do I put in for x_tensor? I don't have an input variable. I tried running t.gradient(outputs, model.inputs) after running predict, but that resulted in this:",https://stackoverflow.com/questions/59590766,1613983.0,1
195,60250039,Can't convert a tf.data.Dataset object to a numpy iterator,I am using Tensorflow 1.14.0 and tensorflow_datasets 1.2.0 When trying to run the following code I get the following error According to the tensorflow_datasets docs this should work. Why won't it? And why am I getting a DatasetV1Adapter object in the first place?,https://stackoverflow.com/questions/60250039,9261771.0,1
196,45959112,Get coefficients of a linear regression in Tensorflow,I've done a simple linear regression in Tensorflow. How can I know what are the coefficients of the regression? I've read the docs but I cannot find it anywhere! (https://www.tensorflow.org/api_docs/python/tf/estimator/LinearRegressor) EDIT Code example,https://stackoverflow.com/questions/45959112,3070571.0,1
197,61585473,ValueError: An operation has `None` for gradient - Not using Custom,"As per the title, I get this common error when trying to use Keras to do some Image Classification training. Unlike nearly all of the other examples, I am not trying to customise anything and simply using bog-standard keras functionality! Like this, who asks a similar question, but doesn't appear to have followed up. I previously had an issue with this same project, but after having upgraded cudnn, and cudatoolkit (and relevant NVidia backends) I get this new error. Conda List: Code Log Edit 1: Following Matias' recommendation and removing the allows me to run one epoch, but now I get Edit 2: As Matias pointed out, my code was only set to run 1 epoch. So, removing the clear_session() worked to fix my problem.",https://stackoverflow.com/questions/61585473,6631893.0,1
198,54752287,Get input (filenames) from tensorflow dataset iterators,"I am using tensorflow datasets to train a model. A list of filenames is taken by the dataset to read them during the session, and I would like to get the filename together with the image. In more detail, I have something like this: I thought that this information could be included in the iterator, but I could not find it.",https://stackoverflow.com/questions/54752287,7780842.0,1
199,61817055,Why BinaryCrossentropy as loss and metrics are not identical in classifier training using tf.keras (Tensorflow 2.0)?,"I am using BinaryCrossentropy as both a loss and one of the metrics: Since they are the same thing, I think they should produce the same result. However they shows slightly different values on both training set and validation set respectively. Why is this? Shouldn't BinaryCrossentropy has the same value on the same data? Is it possible that, the loss value is the loss on the final batch, and the metric value is calculated on all batches of the epoch (average?)? I tried to find relevant information on tf.keras.Model.compile, but I couldn't confirm this yet.",https://stackoverflow.com/questions/61817055,1516331.0,1
200,59615096,Keras style lossless triplet loss,"I am trying to replicate the lossless tripler loss, but using the ""K."" syntax, like in my triplet loss below: My code Code from the article As I unterstand, all I have to do is to insert in my code. Is there a ""translation"" from ""tf."" style to ""K."" style for these lines? Thank you.",https://stackoverflow.com/questions/59615096,5079088.0,1
201,47806239,What is not feedable in tensorflow?,I've tried the following code. But I don't find what is not feedable in tensorflow. Could anybody show me what is not feedable?,https://stackoverflow.com/questions/47806239,1424739.0,1
202,48242585,"tf.gradients() won't work with 'tf.assign()', but works with '='","In a simple code below, gradient gets computed correctly. The result, as expected, is [array([ 2., 2., 2., 2.], dtype=float32)]. I get into problem when trying to use tf.assign for function computation. The below code: ... yields an error: Why is that so? Is the connection between x and y node somehow ""lost"" via the tf.assign operation?",https://stackoverflow.com/questions/48242585,7797315.0,1
203,51444526,How to forecast using the Tensorflow model?,"I have created tensorflow program in order to for the close prices of the forex. I have successfully created the predcitions but failed understand the way to forecast the values for the future. See the following is my prediction function: Here is the complete jupyter and datasets for test and train: My repository with code. Kindly, help me how I can forecast the close values for the future. Please do not share something related to predictions as I have tried. Kindly, let me know something that will forecast without any support just on the basis of training what I have given. I hope to hear soon.",https://stackoverflow.com/questions/51444526,4948889.0,1
204,36354101,Linear regression with tensorflow is very slow,"I am trying to implement a simple linear regression in tensorflow (with the goal of eventually extending it to more advanced models). My current code looks as follows: The code works, and finds the correct coefficients. However, it is extremely slow. On my MacBook Pro, it takes several minutes just to run a few training epochs for a data set with 1000 data points and 10 features. Since I'm running OSX I don't have GPU acceleration, which could explain some of the slowness, but I would think that it could be faster than this. I have experimented with different optimizers, but the performance is very similar. Is there some obvious way to speed up this code? Otherwise, it feels like tensorflow is pretty much useless for these types of problems.",https://stackoverflow.com/questions/36354101,3468216.0,1
205,62357678,How to define a custom loss function for a model with multiple inputs and outputs in Keras?,"I'm working on Keras implementation of an architecture that takes 2 inputs (input_im_low, input_im_high) and passes them separately to one architecture and gets 2 outputs. The network is using a custom loss function defined based on these 2 outputs and the inputs, and there is not any ground truth, as the goal of the training is to reduce the custom loss. I tried to create the loss function according to Keras documentation (https://keras.io/api/losses/), but it doesn't work properly. I wasn't sure if I need to use the add_loss() API, and if yes, how it should be adjusted for my case? Can anyone advise me how to adjust the loss function? I get the following error by running the code: Here is the code: P.S. - A Tensorflow 1.x implementation of this network can be found at https://github.com/weichen582/RetinexNet.",https://stackoverflow.com/questions/62357678,13551661.0,1
206,76325816,Why is the result changing every time I run my TensorFlow model in my code?,"such a problem I wrote this code, but I can’t understand when I run the code every time, the result changes, then: (1,0,0), (0,1,0), (1,1,1) and so on, can you tell me please what the problem is? even on the data on which the model was trained, the result is still not what is expected. Thanks result must be 1, 0, 0",https://stackoverflow.com/questions/76325816,16761544.0,1
207,47473996,Variable substitution without duplicating the tensor (or having the graph accepting two different input),I think it is easier to clarify what I need with a MWE (question is in the comment).,https://stackoverflow.com/questions/47473996,754136.0,1
208,75941954,Input shape for functional Tensorflow api,What would be an example of properly shaped inputs for the following nn?,https://stackoverflow.com/questions/75941954,417896.0,1
209,59353238,How to read a Protobuf that was written by a TFRecordWriter,I am trying to read data that was written with tf.io.TFRecordWriter as shown below: I am then using the schema as given by: https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/example/feature.proto and https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/example/example.proto along with protoc to decode it. The reading program is: Using the ParseFromString method I expect to be able to recover the data written after executing the above program but I consistently get: What am I doing wrong?,https://stackoverflow.com/questions/59353238,2217539.0,1
210,69541120,strange behavior of tensorflow decorator @tf.function,"Can somebody explain the behavior of this code: which returns 1,1,1,1,1... (the counter does not increase). The next code works : it returns 1,2,3,...",https://stackoverflow.com/questions/69541120,17134780.0,1
211,51192489,Tensorflow CustomEstimator DNNRegressor label_dimensions,"I am currently fairly new to tensorflow and I'm trying to predict the position of a particle based on it's position in past time steps. my features looks like this: and my labeles look like this: as you can see my Labels are 2-Dimensional. My first attempt uses tensorflows premade estimator tf.estimator.DNNRegressor and by giving it the argument label_dimension=2 during creation this works well. Now I'd like to do the same with a custom estimator. Sadly the tutorials on the tensorflow site are all using Classifier instead of Regressors and the only example I've been able to find online is this, but they only use a one-dimensional output. I've been experimenting quite a bit, but I wasn't able to get any progress. I'm fairly certain that I have to change line 41 But if I do that, I can't get the rest of the file to function.",https://stackoverflow.com/questions/51192489,5836995.0,1
212,58188750,"Discrete Bayesian network on Tensorflow Probability, Edward2, and Python","I have a simple Bayesian network: with random variables ""state"", ""signal_1"", and ""signal_2"" with corresponding discrete values: Val(state) = {0, 1, 2, 3}, Val(signal_1) = {0, 1}, and Val(signal_2) = {0, 1}. I have marginal probability distribution P(state) and conditional probablity distributions P(signal_1|state) and P(signal_2|state) as tables. Joint probability P(state, signal_1, signal_2) is equal to P(state) * P(signal_1|state) * P(signal_2|state) and log P(state, signal_1, signal_2) = log P(state) + log P(signal_1|state) + log P(signal_2|state). I'm trying to construct this model in TensorFlow Probability: Variant 1: My evidence is, for example, ""signal_1 = 1"" and ""signal_2 = 0"" and I want to get a probability of ""state = 0"", i.e. P(state=0|signal_1=1, signal_2=0) I define the function: Variant 2 via Edward2: Then I get the joint log-probability function which can be used via lambda-expression: Did I define the model correctly? The question is how do I continue to use MCMC? Which MCMC method can I use for this discrete model? Can someone show a MCMC code for my model? How can I tell the MCMC algorithm to take samples for ""state"" only from the set {0, 1, 2, 3}? Thank you!",https://stackoverflow.com/questions/58188750,12149276.0,1
213,70615673,"Use of tf.GradientTape() exhausts all the gpu memory, without it it doesn't matter","I'm working on Convolution Tasnet, model size I made is about 5.05 million variables. I want to train this using custom training loops, and the problem is, This part exhausts all the gpu memory (24GB available).. When I tried without tf.GradientTape() as tape, This uses a reasonable amount of gpu memory(about 5~6GB). I tried the same format of tf.GradientTape() as tape for the basic mnist data, then it works without problem. So would the size matter? but the same error arises when I lowered BATCH_SIZE to 32 or smaller. Why the 1st code block exhausts all the gpu memory? Of course, I put this code at the very first cell.",https://stackoverflow.com/questions/70615673,7820717.0,1
214,49366765,How can I read endlessly from a Tensorflow tf.data.Dataset?,"I'm switching my old datalayer (using Queues) to the ""new"" and recommended Dataset API. I'm using it for the first time, so I'm providing code examples in case I got something fundamentally wrong. I create my Dataset from a generator (that will read a file, and provide n samples). It's a small dataset and n_iterations &gt;&gt; n_samples, so I simply want to read this dataset over and over again, ideally shuffled. with datagenerator: To actually use the data, I got that I need to define an Iterator and then we are set to read data But all available Iterators seem to be ""finite"", in the way that they read a dataset only once. Is there a simple way to make reading from the Dataset endless?",https://stackoverflow.com/questions/49366765,6409572.0,1
215,75290762,What can I do to help make my TensorFlow network overfit a large dataset?,"The reason I am trying to overfit specifically, is because I am following the ""Deep Learning with Python"" by François Chollet's steps to designing a network. This is important as this is for my final project in my degree. At this stage, I need to make a network large enough to overfit my data in order to determine a maximal capacity, an upper-bounds for the size of networks that I will optimise for. However, as the title suggests, I am struggling to make my network overfit. Perhaps my approach is naïve, but let me explain my model: I am using this dataset, to train a model to classify stars. There are two classes that a star must be classified by (into both of them): its spectral class (100 classes) and luminosity class (10 classes). For example, our sun is a 'G2V', it's spectral class is 'G2' and it's luminosity class is 'V'. To this end, I have built a double-headed network, it takes this input data: DataFrame containing input data It then splits into two parallel networks. In the code above you can see me attempting a model with two hidden layers in both branches, one layer with a shape of 100 000, following into another layer with 500, before going to the output layer. The training targets are one-hot encoded, so there is one node for every class. I have tried a wide range of sizes with one to four hidden layers, ranging from a shape of 500 to 100 000, only stopping because I ran out of RAM. I have only used dense layers, with the exception of trying a normalisation layer to no affect. Graph of losses They will all happily train and slowly lower the loss, but they never seem to overfit. I have run networks out to 100 epochs and they still will not overfit. What can I do to make my network fit the data better? I am fairly new to machine learning, having only been doing this for a year now, so I am sure there is something that I am missing. I really appreciate any help and would be happy to provide the logs shown in the graph.",https://stackoverflow.com/questions/75290762,17881427.0,1
216,64713721,Feeding multiple inputs and outputs in the tensor model?,"I have created multiple layer model, and now I would like to teach it with hundreds of values, so it can predict outputs from different inputs. But how should I implement those inputs? I tried now to make some array in array. And feed inputs and outputs one by one using training function. But it seems that on the second time its reteaching itself and it predicts only second answer rightly. Maybe I dont understand the concept?",https://stackoverflow.com/questions/64713721,12125348.0,1
217,41268447,Dynamic tensor shape for tensorflow RNN,"I'm trying a very simple example for tensorflow RNN. In that example, I use dynamic rnn. The code is as follows: Actually, the code is taken from this tutorial. The input to this RNN network is a sequence of binary numbers. Each number is put into an array. For example, a seuquence has format: [[1],[0],[0],[1],[1],[0],[1],[1],[1],[0]] The shape of the input is [None,10,1] which are batch size, sequence size and embedding size, respectively. Now because dynamic rnn can accept variable input shape, I change the code as follows: Basically, I want to use variable-length sequences (of course same length for all sequences in the same batch, but different between batches). However, it throws the error: I understand that the second dimension is None, which cannot be used in get_shape()[0]. However, I believe that there must be a way to overcome this because RNN accepts variable lenth inputs, in general. How can I do it?",https://stackoverflow.com/questions/41268447,2241766.0,1
218,39112622,How do I set TensorFlow RNN state when state_is_tuple=True?,"I have written an RNN language model using TensorFlow. The model is implemented as an RNN class. The graph structure is built in the constructor, while RNN.train and RNN.test methods run it. I want to be able to reset the RNN state when I move to a new document in the training set, or when I want to run a validation set during training. I do this by managing the state inside the training loop, passing it into the graph via a feed dictionary. In the constructor I define the the RNN like so The training loop looks like this x and y are batches of training data in a document. The idea is that I pass the latest state along after each batch, except when I start a new document, when I zero out the state by running self.reset_state. This all works. Now I want to change my RNN to use the recommended state_is_tuple=True. However, I don't know how to pass the more complicated LSTM state object via a feed dictionary. Also I don't know what arguments to pass to the self.state = tf.placeholder(...) line in my constructor. What is the correct strategy here? There still isn't much example code or documentation for dynamic_rnn available. TensorFlow issues 2695 and 2838 appear relevant. A blog post on WILDML addresses these issues but doesn't directly spell out the answer. See also TensorFlow: Remember LSTM state for next batch (stateful LSTM).",https://stackoverflow.com/questions/39112622,1120370.0,1
219,48637688,How to get better prediction (lower Mean Absolute Error) with TF NN?,"this is more strictly individual question, but I hope someone will help me here. I am having this TF model which has to predict as accurately as possible a some continuous numbers. I am trying to get the result to be with MAE accuracy bellow 6400 but my closest MAE prediction was 79000. I have 90 input features. 130000 rows of training data. 10000 rows of validation data. My model: My cost function: My optimizer: I am also preprocessing my test and validation data: I tried many variation, more layers more neurons, different optimizations, normalization, cost, learning rates, epochs, batch sizes function but I cannot get more that: Do you have any suggestions how to do it better? Thank you!",https://stackoverflow.com/questions/48637688,4898951.0,1
220,39703789,TensorFlow unexpected behaviour,"I am running the following code: Gives: [100,2] However, after that: Gives the origianl value of y: [1,2]. Why doesn't the: updates the value of y, and saves it?",https://stackoverflow.com/questions/39703789,6857504.0,1
